season,lg,player,player_id,age,team,pos,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,trp_dbl
2025,NBA,Nikola Vučević,vucevni01,34.0,CHI,C,73,72.0,2278.0,550,1038,0.53,129.0,321.0,0.402,421.0,717.0,0.587,0.592,120,149,0.805,178.0,557.0,735.0,256,61.0,52.0,119.0,163.0,1349,1.0
2025,NBA,Tristan Vukcevic,vukcetr01,21.0,WAS,C,35,1.0,513.0,120,242,0.496,38.0,102.0,0.373,82.0,140.0,0.586,0.574,52,67,0.776,26.0,104.0,130.0,39,11.0,23.0,42.0,57.0,330,0.0
2025,NBA,Dean Wade,wadede01,28.0,CLE,PF,59,30.0,1252.0,112,271,0.413,80.0,222.0,0.36,32.0,49.0,0.653,0.561,16,30,0.533,51.0,198.0,249.0,76,42.0,20.0,22.0,101.0,320,0.0
2025,NBA,Franz Wagner,wagnefr01,23.0,ORL,SF,60,60.0,2023.0,537,1161,0.463,104.0,352.0,0.295,433.0,809.0,0.535,0.507,271,311,0.871,56.0,286.0,342.0,284,75.0,21.0,138.0,147.0,1449,0.0
2025,NBA,Moritz Wagner,wagnemo01,27.0,ORL,C,30,1.0,564.0,140,249,0.562,27.0,75.0,0.36,113.0,174.0,0.649,0.616,79,110,0.718,40.0,108.0,148.0,42,24.0,12.0,49.0,55.0,386,0.0
2025,NBA,Jabari Walker,walkeja01,22.0,POR,SF,60,1.0,749.0,118,229,0.515,28.0,72.0,0.389,90.0,157.0,0.573,0.576,49,71,0.69,59.0,152.0,211.0,37,33.0,6.0,34.0,87.0,313,0.0
2025,NBA,Jarace Walker,walkeja02,21.0,IND,PF,75,5.0,1187.0,170,360,0.472,75.0,185.0,0.405,95.0,175.0,0.543,0.576,46,69,0.667,25.0,204.0,229.0,110,54.0,25.0,78.0,115.0,461,0.0
2025,NBA,Lonnie Walker IV,walkelo01,26.0,PHI,SG,20,7.0,477.0,89,212,0.42,45.0,127.0,0.354,44.0,85.0,0.518,0.526,24,30,0.8,6.0,57.0,63.0,50,10.0,5.0,25.0,27.0,247,0.0
2025,NBA,Cason Wallace,wallaca01,21.0,OKC,SG,68,43.0,1876.0,232,489,0.474,74.0,208.0,0.356,158.0,281.0,0.562,0.55,30,37,0.811,71.0,158.0,229.0,173,120.0,35.0,59.0,145.0,568,0.0
2025,NBA,Keaton Wallace,wallake01,25.0,ATL,PG,31,5.0,501.0,65,162,0.401,27.0,82.0,0.329,38.0,80.0,0.475,0.485,11,11,1.0,7.0,43.0,50.0,81,28.0,9.0,33.0,39.0,168,1.0
2025,NBA,Jordan Walsh,walshjo01,20.0,BOS,PF,52,1.0,403.0,30,83,0.361,15.0,55.0,0.273,15.0,28.0,0.536,0.452,7,12,0.583,23.0,46.0,69.0,19,12.0,11.0,17.0,30.0,82,0.0
2025,NBA,Ja'Kobe Walter,walteja01,20.0,TOR,SG,52,18.0,1103.0,159,393,0.405,65.0,186.0,0.349,94.0,207.0,0.454,0.487,66,83,0.795,59.0,101.0,160.0,81,43.0,10.0,50.0,95.0,449,0.0
2025,NBA,Kel'el Ware,wareke01,20.0,MIA,C,64,36.0,1422.0,257,464,0.554,35.0,111.0,0.315,222.0,353.0,0.629,0.592,46,67,0.687,116.0,357.0,473.0,60,39.0,71.0,57.0,111.0,595,0.0
2025,NBA,P.J. Washington,washipj01,26.0,DAL,PF,57,56.0,1835.0,301,665,0.453,91.0,239.0,0.381,210.0,426.0,0.493,0.521,143,198,0.722,82.0,360.0,442.0,131,63.0,60.0,118.0,131.0,836,0.0
2025,NBA,TyTy Washington Jr.,washity02,23.0,PHO,PG,16,0.0,118.0,14,45,0.311,4.0,21.0,0.19,10.0,24.0,0.417,0.356,3,6,0.5,4.0,9.0,13.0,16,3.0,0.0,3.0,4.0,35,0.0
2025,NBA,Lindy Waters III,waterli01,27.0,2TM,SG,52,9.0,778.0,92,249,0.369,64.0,186.0,0.344,28.0,63.0,0.444,0.498,8,11,0.727,20.0,90.0,110.0,52,27.0,11.0,20.0,62.0,256,0.0
2025,NBA,Lindy Waters III,waterli01,27.0,GSW,SG,38,9.0,655.0,76,205,0.371,49.0,148.0,0.331,27.0,57.0,0.474,0.49,8,11,0.727,16.0,80.0,96.0,42,22.0,10.0,17.0,55.0,209,0.0
2025,NBA,Lindy Waters III,waterli01,27.0,DET,SG,14,0.0,123.0,16,44,0.364,15.0,38.0,0.395,1.0,6.0,0.167,0.534,0,0,,4.0,10.0,14.0,10,5.0,1.0,3.0,7.0,47,0.0
2025,NBA,Trendon Watford,watfotr01,24.0,BRK,PF,44,6.0,913.0,164,350,0.469,29.0,88.0,0.33,135.0,262.0,0.515,0.51,93,122,0.762,37.0,123.0,160.0,115,27.0,12.0,83.0,95.0,450,0.0
2025,NBA,Anton Watson,watsoan02,24.0,NYK,SF,9,0.0,22.0,4,9,0.444,0.0,1.0,0.0,4.0,8.0,0.5,0.444,0,0,,1.0,2.0,3.0,2,1.0,0.0,2.0,3.0,8,0.0
2025,NBA,Peyton Watson,watsope01,22.0,DEN,SF,68,18.0,1656.0,204,428,0.477,48.0,136.0,0.353,156.0,292.0,0.534,0.533,95,137,0.693,47.0,186.0,233.0,94,48.0,93.0,56.0,123.0,551,0.0
2025,NBA,Jaylen Wells,wellsja01,21.0,MEM,SG,79,74.0,2043.0,287,676,0.425,138.0,392.0,0.352,149.0,284.0,0.525,0.527,111,135,0.822,87.0,181.0,268.0,135,44.0,8.0,69.0,146.0,823,0.0
2025,NBA,Victor Wembanyama,wembavi01,21.0,SAS,C,46,46.0,1527.0,408,857,0.476,142.0,403.0,0.352,266.0,454.0,0.586,0.559,158,189,0.836,82.0,424.0,506.0,168,52.0,176.0,149.0,105.0,1116,1.0
2025,NBA,Blake Wesley,weslebl01,21.0,SAS,SG,58,0.0,683.0,81,186,0.435,17.0,58.0,0.293,64.0,128.0,0.5,0.481,38,61,0.623,17.0,44.0,61.0,114,37.0,6.0,54.0,46.0,217,0.0
2025,NBA,Russell Westbrook,westbru01,36.0,DEN,PG,75,36.0,2092.0,373,831,0.449,94.0,291.0,0.323,279.0,540.0,0.517,0.505,154,233,0.661,102.0,268.0,370.0,457,106.0,37.0,242.0,188.0,994,4.0
2025,NBA,Phillip Wheeler,wheelph02,22.0,PHI,PF,5,0.0,44.0,3,21,0.143,0.0,10.0,0.0,3.0,11.0,0.273,0.143,2,2,1.0,2.0,6.0,8.0,2,1.0,2.0,1.0,1.0,8,0.0
2025,NBA,Coby White,whiteco01,24.0,CHI,SG,74,73.0,2450.0,508,1121,0.453,216.0,584.0,0.37,292.0,537.0,0.544,0.55,277,307,0.902,25.0,248.0,273.0,330,69.0,16.0,177.0,154.0,1509,0.0
2025,NBA,Dariq Whitehead,whiteda01,20.0,BRK,SF,20,0.0,246.0,39,96,0.406,33.0,74.0,0.446,6.0,22.0,0.273,0.578,3,5,0.6,4.0,25.0,29.0,12,6.0,1.0,15.0,22.0,114,0.0
2025,NBA,Derrick White,whitede01,30.0,BOS,SG,76,76.0,2574.0,424,959,0.442,265.0,691.0,0.384,159.0,268.0,0.593,0.58,135,161,0.839,67.0,274.0,341.0,361,72.0,80.0,131.0,138.0,1248,0.0
2025,NBA,Cam Whitmore,whitmca01,20.0,HOU,SF,51,3.0,827.0,179,403,0.444,65.0,183.0,0.355,114.0,220.0,0.518,0.525,54,72,0.75,36.0,115.0,151.0,49,31.0,13.0,46.0,44.0,477,0.0
2025,NBA,Aaron Wiggins,wiggiaa01,26.0,OKC,SG,76,26.0,1744.0,355,728,0.488,130.0,339.0,0.383,225.0,389.0,0.578,0.577,74,89,0.831,81.0,214.0,295.0,134,60.0,18.0,69.0,101.0,914,0.0
2025,NBA,Andrew Wiggins,wiggian01,29.0,2TM,SF,60,60.0,1842.0,376,839,0.448,130.0,348.0,0.374,246.0,491.0,0.501,0.526,196,257,0.763,89.0,180.0,269.0,158,60.0,50.0,99.0,101.0,1078,0.0
2025,NBA,Andrew Wiggins,wiggian01,29.0,GSW,SF,43,43.0,1296.0,261,588,0.444,94.0,248.0,0.379,167.0,340.0,0.491,0.524,139,179,0.777,66.0,131.0,197.0,102,40.0,33.0,56.0,70.0,755,0.0
2025,NBA,Andrew Wiggins,wiggian01,29.0,MIA,SF,17,17.0,546.0,115,251,0.458,36.0,100.0,0.36,79.0,151.0,0.523,0.53,57,78,0.731,23.0,49.0,72.0,56,20.0,17.0,43.0,31.0,323,0.0
2025,NBA,Alondes Williams,willial06,25.0,DET,SG,1,0.0,4.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0,0,,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5,0.0
2025,NBA,Brandon Williams,willibr03,25.0,DAL,PG,33,3.0,487.0,98,188,0.521,24.0,60.0,0.4,74.0,128.0,0.578,0.585,55,66,0.833,12.0,46.0,58.0,76,24.0,5.0,39.0,33.0,275,0.0
2025,NBA,Cody Williams,willico04,20.0,UTA,SG,50,21.0,1060.0,83,257,0.323,35.0,135.0,0.259,48.0,122.0,0.393,0.391,29,40,0.725,27.0,86.0,113.0,59,23.0,16.0,44.0,95.0,230,0.0
2025,NBA,Grant Williams,willigr01,26.0,CHO,PF,16,7.0,479.0,54,123,0.439,27.0,74.0,0.365,27.0,49.0,0.551,0.549,31,37,0.838,18.0,64.0,82.0,37,18.0,13.0,28.0,46.0,166,0.0
2025,NBA,Jalen Williams,willija06,23.0,OKC,SG,69,69.0,2237.0,565,1168,0.484,124.0,340.0,0.365,441.0,828.0,0.533,0.537,236,299,0.789,59.0,310.0,369.0,354,111.0,46.0,150.0,158.0,1490,0.0
2025,NBA,Jaylin Williams,willija07,22.0,OKC,PF,47,9.0,784.0,97,221,0.439,61.0,153.0,0.399,36.0,68.0,0.529,0.577,23,30,0.767,48.0,214.0,262.0,120,22.0,29.0,35.0,79.0,278,3.0
2025,NBA,Jeenathan Williams,willije02,25.0,HOU,SG,20,0.0,147.0,27,62,0.435,6.0,26.0,0.231,21.0,36.0,0.583,0.484,5,8,0.625,5.0,8.0,13.0,9,8.0,4.0,14.0,16.0,65,0.0
2025,NBA,Kenrich Williams,willike04,30.0,OKC,PF,69,7.0,1132.0,171,354,0.483,66.0,171.0,0.386,105.0,183.0,0.574,0.576,28,39,0.718,65.0,176.0,241.0,97,43.0,10.0,39.0,110.0,436,0.0
2025,NBA,Mark Williams,willima07,23.0,CHO,C,44,41.0,1171.0,270,447,0.604,0.0,4.0,0.0,270.0,443.0,0.609,0.604,131,163,0.804,132.0,315.0,447.0,109,32.0,54.0,71.0,105.0,671,0.0
2025,NBA,Patrick Williams,willipa01,23.0,CHI,PF,63,36.0,1576.0,205,516,0.397,96.0,272.0,0.353,109.0,244.0,0.447,0.49,60,83,0.723,43.0,194.0,237.0,124,48.0,32.0,86.0,88.0,566,0.0
2025,NBA,Robert Williams,williro04,27.0,POR,C,20,3.0,351.0,50,78,0.641,1.0,3.0,0.333,49.0,75.0,0.653,0.647,15,17,0.882,35.0,83.0,118.0,21,13.0,33.0,17.0,31.0,116,0.0
2025,NBA,Vince Williams Jr.,willivi01,24.0,MEM,SG,27,5.0,499.0,67,167,0.401,26.0,95.0,0.274,41.0,72.0,0.569,0.479,19,24,0.792,22.0,76.0,98.0,55,12.0,7.0,33.0,45.0,179,0.0
2025,NBA,Zion Williamson,willizi01,24.0,NOP,PF,30,30.0,857.0,288,508,0.567,3.0,13.0,0.231,285.0,495.0,0.576,0.57,158,241,0.656,76.0,140.0,216.0,159,37.0,27.0,90.0,82.0,737,2.0
2025,NBA,Ziaire Williams,willizi02,23.0,BRK,SF,63,45.0,1541.0,214,520,0.412,103.0,302.0,0.341,111.0,218.0,0.509,0.511,101,123,0.821,61.0,226.0,287.0,84,62.0,28.0,67.0,149.0,632,0.0
2025,NBA,Jalen Wilson,wilsoja03,24.0,BRK,PF,79,22.0,2031.0,246,620,0.397,122.0,362.0,0.337,124.0,258.0,0.481,0.495,135,165,0.818,75.0,195.0,270.0,145,40.0,5.0,79.0,164.0,749,0.0
2025,NBA,James Wiseman,wisemja01,23.0,IND,C,1,0.0,5.0,2,4,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,2,2,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,6,0.0
2025,NBA,Isaiah Wong,wongis01,24.0,CHO,SG,20,0.0,265.0,41,105,0.39,13.0,33.0,0.394,28.0,72.0,0.389,0.452,25,34,0.735,14.0,18.0,32.0,28,11.0,0.0,18.0,21.0,120,0.0
2025,NBA,Delon Wright,wrighde01,32.0,2TM,PG,40,7.0,635.0,45,131,0.344,20.0,73.0,0.274,25.0,58.0,0.431,0.42,15,25,0.6,27.0,39.0,66.0,77,35.0,12.0,22.0,25.0,125,0.0
2025,NBA,Delon Wright,wrighde01,32.0,MIL,PG,26,2.0,405.0,22,82,0.268,12.0,49.0,0.245,10.0,33.0,0.303,0.341,9,16,0.563,15.0,31.0,46.0,48,23.0,9.0,14.0,17.0,65,0.0
2025,NBA,Delon Wright,wrighde01,32.0,NYK,PG,14,5.0,230.0,23,49,0.469,8.0,24.0,0.333,15.0,25.0,0.6,0.551,6,9,0.667,12.0,8.0,20.0,29,12.0,3.0,8.0,8.0,60,0.0
2025,NBA,Guerschon Yabusele,yabusgu01,29.0,PHI,C,70,43.0,1895.0,282,563,0.501,104.0,274.0,0.38,178.0,289.0,0.616,0.593,100,138,0.725,134.0,261.0,395.0,148,58.0,24.0,87.0,164.0,768,0.0
2025,NBA,Jahmir Young,youngja05,24.0,CHI,PG,6,0.0,30.0,4,5,0.8,1.0,2.0,0.5,3.0,3.0,1.0,0.9,2,2,1.0,1.0,2.0,3.0,6,0.0,0.0,1.0,2.0,11,0.0
2025,NBA,Trae Young,youngtr01,26.0,ATL,PG,76,76.0,2739.0,566,1376,0.411,218.0,642.0,0.34,348.0,734.0,0.474,0.491,491,561,0.875,36.0,200.0,236.0,880,91.0,12.0,355.0,145.0,1841,0.0
2025,NBA,Ivica Zubac,zubaciv01,27.0,LAC,C,80,80.0,2624.0,592,942,0.628,0.0,0.0,,592.0,942.0,0.628,0.628,156,236,0.661,300.0,710.0,1010.0,214,55.0,90.0,127.0,168.0,1340,1.0
2024,NBA,Precious Achiuwa,achiupr01,24.0,2TM,PF,74,18.0,1624.0,235,469,0.501,26.0,97.0,0.268,209.0,372.0,0.562,0.529,69,112,0.616,191.0,296.0,487.0,97,46.0,68.0,83.0,143.0,565,0.0
2024,NBA,Precious Achiuwa,achiupr01,24.0,TOR,C,25,0.0,437.0,78,170,0.459,13.0,47.0,0.277,65.0,123.0,0.528,0.497,24,42,0.571,50.0,86.0,136.0,44,16.0,12.0,29.0,40.0,193,0.0
2024,NBA,Precious Achiuwa,achiupr01,24.0,NYK,PF,49,18.0,1187.0,157,299,0.525,13.0,50.0,0.26,144.0,249.0,0.578,0.547,45,70,0.643,141.0,210.0,351.0,53,30.0,56.0,54.0,103.0,372,0.0
2024,NBA,Bam Adebayo,adebaba01,26.0,MIA,C,71,71.0,2416.0,530,1017,0.521,15.0,42.0,0.357,515.0,975.0,0.528,0.529,292,387,0.755,159.0,578.0,737.0,278,81.0,66.0,162.0,159.0,1367,2.0
2024,NBA,Ochai Agbaji,agbajoc01,23.0,2TM,SG,78,28.0,1641.0,178,433,0.411,62.0,211.0,0.294,116.0,222.0,0.523,0.483,37,56,0.661,74.0,142.0,216.0,83,47.0,44.0,64.0,117.0,455,0.0
2024,NBA,Ochai Agbaji,agbajoc01,23.0,UTA,SG,51,10.0,1003.0,106,249,0.426,47.0,142.0,0.331,59.0,107.0,0.551,0.52,15,20,0.75,35.0,91.0,126.0,47,27.0,29.0,34.0,66.0,274,0.0
2024,NBA,Ochai Agbaji,agbajoc01,23.0,TOR,SG,27,18.0,638.0,72,184,0.391,15.0,69.0,0.217,57.0,115.0,0.496,0.432,22,36,0.611,39.0,51.0,90.0,36,20.0,15.0,30.0,51.0,181,0.0
2024,NBA,Santi Aldama,aldamsa01,23.0,MEM,PF,61,35.0,1618.0,247,568,0.435,106.0,304.0,0.349,141.0,264.0,0.534,0.528,54,87,0.621,72.0,280.0,352.0,138,43.0,54.0,69.0,89.0,654,0.0
2024,NBA,Nickeil Alexander-Walker,alexani01,25.0,MIN,SG,82,20.0,1921.0,236,538,0.439,131.0,335.0,0.391,105.0,203.0,0.517,0.56,52,65,0.8,35.0,132.0,167.0,204,64.0,42.0,76.0,143.0,655,0.0
2024,NBA,Grayson Allen,allengr01,28.0,PHO,SG,75,74.0,2513.0,340,682,0.499,205.0,445.0,0.461,135.0,237.0,0.57,0.649,129,147,0.878,48.0,247.0,295.0,227,69.0,45.0,95.0,157.0,1014,0.0
2024,NBA,Jarrett Allen,allenja01,25.0,CLE,C,77,77.0,2442.0,519,819,0.634,0.0,6.0,0.0,519.0,813.0,0.638,0.634,233,314,0.742,243.0,568.0,811.0,210,53.0,81.0,121.0,147.0,1271,0.0
2024,NBA,Timmy Allen,allenti01,24.0,MEM,SF,5,0.0,125.0,6,23,0.261,0.0,7.0,0.0,6.0,16.0,0.375,0.261,1,2,0.5,4.0,13.0,17.0,5,4.0,0.0,2.0,18.0,13,0.0
2024,NBA,Jose Alvarado,alvarjo01,25.0,NOP,PG,56,0.0,1028.0,142,345,0.412,78.0,207.0,0.377,64.0,138.0,0.464,0.525,35,52,0.673,25.0,103.0,128.0,117,59.0,15.0,40.0,89.0,397,0.0
2024,NBA,Kyle Anderson,anderky01,30.0,MIN,PF,79,10.0,1782.0,199,433,0.46,11.0,48.0,0.229,188.0,385.0,0.488,0.472,97,137,0.708,60.0,213.0,273.0,331,71.0,47.0,91.0,128.0,506,0.0
2024,NBA,Giannis Antetokounmpo,antetgi01,29.0,MIL,PF,73,73.0,2567.0,837,1369,0.611,34.0,124.0,0.274,803.0,1245.0,0.645,0.624,514,782,0.657,196.0,645.0,841.0,476,87.0,79.0,250.0,210.0,2222,10.0
2024,NBA,Thanasis Antetokounmpo,antetth01,31.0,MIL,PF,34,0.0,155.0,16,30,0.533,0.0,1.0,0.0,16.0,29.0,0.552,0.533,0,2,0.0,7.0,6.0,13.0,17,7.0,4.0,14.0,24.0,32,0.0
2024,NBA,Cole Anthony,anthoco01,23.0,ORL,PG,81,0.0,1817.0,332,763,0.435,93.0,275.0,0.338,239.0,488.0,0.49,0.496,180,218,0.826,64.0,247.0,311.0,236,64.0,37.0,126.0,175.0,937,0.0
2024,NBA,OG Anunoby,anunoog01,26.0,2TM,SF,50,50.0,1702.0,282,577,0.489,102.0,267.0,0.382,180.0,310.0,0.581,0.577,67,89,0.753,47.0,161.0,208.0,107,68.0,36.0,81.0,119.0,733,0.0
2024,NBA,OG Anunoby,anunoog01,26.0,TOR,SF,27,27.0,900.0,157,321,0.489,61.0,163.0,0.374,96.0,158.0,0.608,0.584,33,46,0.717,24.0,82.0,106.0,72,28.0,13.0,43.0,62.0,408,0.0
2024,NBA,OG Anunoby,anunoog01,26.0,NYK,SF,23,23.0,802.0,125,256,0.488,41.0,104.0,0.394,84.0,152.0,0.553,0.568,34,43,0.791,23.0,79.0,102.0,35,40.0,23.0,38.0,57.0,325,0.0
2024,NBA,Ryan Arcidiacono,arcidry01,29.0,NYK,PG,20,0.0,45.0,0,6,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0,0,,0.0,8.0,8.0,4,2.0,0.0,2.0,5.0,0,0.0
2024,NBA,Deni Avdija,avdijde01,23.0,WAS,SF,75,75.0,2257.0,406,803,0.506,88.0,235.0,0.374,318.0,568.0,0.56,0.56,202,273,0.74,84.0,456.0,540.0,286,60.0,36.0,160.0,185.0,1102,0.0
2024,NBA,Deandre Ayton,aytonde01,25.0,POR,C,55,55.0,1784.0,427,749,0.57,1.0,10.0,0.1,426.0,739.0,0.576,0.571,65,79,0.823,176.0,433.0,609.0,90,56.0,42.0,99.0,109.0,920,0.0
2024,NBA,Udoka Azubuike,azubuud01,24.0,PHO,C,16,0.0,113.0,16,23,0.696,0.0,0.0,,16.0,23.0,0.696,0.696,3,13,0.231,11.0,21.0,32.0,3,1.0,6.0,4.0,17.0,35,0.0
2024,NBA,Ibou Badji,badjiib01,21.0,POR,C,22,1.0,226.0,14,22,0.636,0.0,0.0,,14.0,22.0,0.636,0.636,6,12,0.5,20.0,31.0,51.0,13,3.0,20.0,15.0,46.0,34,0.0
2024,NBA,Marvin Bagley III,baglema01,24.0,2TM,C,50,25.0,1053.0,239,408,0.586,9.0,23.0,0.391,230.0,385.0,0.597,0.597,96,126,0.762,130.0,182.0,312.0,55,20.0,33.0,59.0,81.0,583,0.0
2024,NBA,Marvin Bagley III,baglema01,24.0,DET,C,26,10.0,478.0,107,181,0.591,1.0,6.0,0.167,106.0,175.0,0.606,0.594,50,61,0.82,46.0,72.0,118.0,27,5.0,14.0,29.0,40.0,265,0.0
2024,NBA,Marvin Bagley III,baglema01,24.0,WAS,C,24,15.0,575.0,132,227,0.581,8.0,17.0,0.471,124.0,210.0,0.59,0.599,46,65,0.708,84.0,110.0,194.0,28,15.0,19.0,30.0,41.0,318,0.0
2024,NBA,Amari Bailey,baileam01,19.0,CHO,PG,10,0.0,65.0,8,24,0.333,1.0,8.0,0.125,7.0,16.0,0.438,0.354,6,7,0.857,6.0,3.0,9.0,7,3.0,0.0,4.0,2.0,23,0.0
2024,NBA,Patrick Baldwin Jr.,baldwpa01,21.0,WAS,SF,38,7.0,493.0,59,155,0.381,31.0,97.0,0.32,28.0,58.0,0.483,0.481,19,28,0.679,17.0,106.0,123.0,29,18.0,15.0,19.0,56.0,168,0.0
2024,NBA,LaMelo Ball,ballla01,22.0,CHO,PG,22,22.0,711.0,183,423,0.433,70.0,197.0,0.355,113.0,226.0,0.5,0.515,90,104,0.865,29.0,84.0,113.0,176,40.0,4.0,83.0,79.0,526,1.0
2024,NBA,Mo Bamba,bambamo01,25.0,PHI,C,57,17.0,740.0,97,198,0.49,25.0,64.0,0.391,72.0,134.0,0.537,0.553,34,50,0.68,77.0,161.0,238.0,41,22.0,60.0,39.0,101.0,253,0.0
2024,NBA,Paolo Banchero,banchpa01,21.0,ORL,PF,80,80.0,2799.0,640,1407,0.455,119.0,351.0,0.339,521.0,1056.0,0.493,0.497,405,559,0.725,82.0,472.0,554.0,431,71.0,47.0,247.0,153.0,1804,2.0
2024,NBA,Desmond Bane,banede01,25.0,MEM,SG,42,42.0,1443.0,360,776,0.464,137.0,360.0,0.381,223.0,416.0,0.536,0.552,140,161,0.87,36.0,149.0,185.0,230,43.0,22.0,112.0,120.0,997,0.0
2024,NBA,Dalano Banton,bantoda01,24.0,2TM,PG,54,9.0,1047.0,202,500,0.404,59.0,199.0,0.296,143.0,301.0,0.475,0.463,94,120,0.783,41.0,137.0,178.0,127,33.0,20.0,77.0,64.0,557,0.0
2024,NBA,Dalano Banton,bantoda01,24.0,BOS,PG,24,1.0,171.0,19,51,0.373,2.0,16.0,0.125,17.0,35.0,0.486,0.392,16,20,0.8,12.0,23.0,35.0,19,5.0,3.0,10.0,20.0,56,0.0
2024,NBA,Dalano Banton,bantoda01,24.0,POR,PG,30,8.0,876.0,183,449,0.408,57.0,183.0,0.311,126.0,266.0,0.474,0.471,78,100,0.78,29.0,114.0,143.0,108,28.0,17.0,67.0,44.0,501,0.0
2024,NBA,Dominick Barlow,barlodo01,20.0,SAS,PF,33,1.0,420.0,56,113,0.496,3.0,9.0,0.333,53.0,104.0,0.51,0.509,29,42,0.69,45.0,68.0,113.0,36,12.0,14.0,9.0,47.0,144,0.0
2024,NBA,Harrison Barnes,barneha02,31.0,SAC,PF,82,82.0,2381.0,347,732,0.474,149.0,385.0,0.387,198.0,347.0,0.571,0.576,157,196,0.801,67.0,182.0,249.0,99,54.0,12.0,58.0,98.0,1000,0.0
2024,NBA,Scottie Barnes,barnesc01,22.0,TOR,SG,60,60.0,2094.0,447,942,0.475,101.0,296.0,0.341,346.0,646.0,0.536,0.528,196,251,0.781,141.0,353.0,494.0,363,75.0,88.0,165.0,118.0,1191,4.0
2024,NBA,RJ Barrett,barrerj01,23.0,2TM,SG,58,58.0,1838.0,436,880,0.495,90.0,250.0,0.36,346.0,630.0,0.549,0.547,208,291,0.715,53.0,262.0,315.0,193,31.0,22.0,126.0,129.0,1170,0.0
2024,NBA,RJ Barrett,barrerj01,23.0,NYK,SG,26,26.0,766.0,164,388,0.423,43.0,130.0,0.331,121.0,258.0,0.469,0.478,103,124,0.831,19.0,92.0,111.0,63,12.0,9.0,47.0,45.0,474,0.0
2024,NBA,RJ Barrett,barrerj01,23.0,TOR,SG,32,32.0,1072.0,272,492,0.553,47.0,120.0,0.392,225.0,372.0,0.605,0.601,105,167,0.629,34.0,170.0,204.0,130,19.0,13.0,79.0,84.0,696,0.0
2024,NBA,Charles Bassey,bassech01,23.0,SAS,C,19,0.0,205.0,29,40,0.725,0.0,1.0,0.0,29.0,39.0,0.744,0.725,5,6,0.833,23.0,53.0,76.0,21,8.0,17.0,15.0,31.0,63,0.0
2024,NBA,Emoni Bates,batesem01,20.0,CLE,SF,15,0.0,133.0,15,49,0.306,10.0,33.0,0.303,5.0,16.0,0.313,0.408,1,4,0.25,1.0,13.0,14.0,10,1.0,2.0,8.0,5.0,41,0.0
2024,NBA,Keita Bates-Diop,bateske01,28.0,2TM,SF,53,8.0,665.0,72,166,0.434,21.0,69.0,0.304,51.0,97.0,0.526,0.497,32,42,0.762,31.0,79.0,110.0,38,25.0,22.0,15.0,35.0,197,0.0
2024,NBA,Keita Bates-Diop,bateske01,28.0,PHO,SF,39,8.0,597.0,64,150,0.427,20.0,64.0,0.313,44.0,86.0,0.512,0.493,26,36,0.722,30.0,71.0,101.0,34,22.0,20.0,13.0,33.0,174,0.0
2024,NBA,Keita Bates-Diop,bateske01,28.0,BRK,SF,14,0.0,68.0,8,16,0.5,1.0,5.0,0.2,7.0,11.0,0.636,0.531,6,6,1.0,1.0,8.0,9.0,4,3.0,2.0,2.0,2.0,23,0.0
2024,NBA,Nicolas Batum,batumni01,35.0,2TM,PF,60,38.0,1529.0,116,256,0.453,73.0,185.0,0.395,43.0,71.0,0.606,0.596,15,21,0.714,70.0,178.0,248.0,128,48.0,38.0,40.0,109.0,320,0.0
2024,NBA,Nicolas Batum,batumni01,35.0,LAC,PF,3,0.0,54.0,3,8,0.375,2.0,7.0,0.286,1.0,1.0,1.0,0.5,0,0,,0.0,7.0,7.0,5,3.0,4.0,1.0,5.0,8,0.0
2024,NBA,Nicolas Batum,batumni01,35.0,PHI,PF,57,38.0,1475.0,113,248,0.456,71.0,178.0,0.399,42.0,70.0,0.6,0.599,15,21,0.714,70.0,171.0,241.0,123,45.0,34.0,39.0,104.0,312,0.0
2024,NBA,Darius Bazley,bazleda01,23.0,2TM,PF,9,0.0,152.0,18,30,0.6,2.0,8.0,0.25,16.0,22.0,0.727,0.633,10,12,0.833,8.0,20.0,28.0,7,6.0,7.0,8.0,3.0,48,0.0
2024,NBA,Darius Bazley,bazleda01,23.0,PHI,PF,3,0.0,10.0,0,1,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0,0,,0.0,1.0,1.0,2,0.0,0.0,1.0,0.0,0,0.0
2024,NBA,Darius Bazley,bazleda01,23.0,UTA,PF,6,0.0,142.0,18,29,0.621,2.0,8.0,0.25,16.0,21.0,0.762,0.655,10,12,0.833,8.0,19.0,27.0,5,6.0,7.0,7.0,3.0,48,0.0
2024,NBA,Bradley Beal,bealbr01,30.0,PHO,SG,53,53.0,1767.0,377,735,0.513,101.0,235.0,0.43,276.0,500.0,0.552,0.582,109,134,0.813,54.0,178.0,232.0,265,52.0,27.0,131.0,127.0,964,0.0
