id,slug,name,team,opponent,location,outcome,game_date,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,points,total_rebounds,minutes,rolling_pts_5,rolling_reb_5,rolling_ast_5,rolling_min_5,rolling_fg_pct_5,rolling_3p_pct_5,rolling_pts_10,rolling_reb_10,rolling_ast_10,rolling_min_10,rolling_fg_pct_10,rolling_3p_pct_10,home_away_pts_avg,home_away_reb_avg,home_away_ast_avg,rest_days,is_back_to_back
5360,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,ORLANDO_MAGIC,AWAY,LOSS,2025-11-22,623,0,4,0,3,0,0,2,2,2,1,0,3,3,-7.0,-2.6,0,4,10.383333333333333,1.4,0.4,0.0,2.54,1.0,1.0,0.875,0.25,0.125,2.25625,0.75,1.0,0.0,0.3333333333333333,0.0,3.0,0
5724,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,BROOKLYN_NETS,AWAY,WIN,2025-11-24,290,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,-0.1,0,1,4.833333333333333,1.0,1.0,0.4,4.13,0.3333333333333333,0.25,0.7777777777777778,0.6666666666666666,0.3333333333333333,3.1592592592592594,0.375,0.25,0.0,1.25,0.5,2.0,0
5951,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CHARLOTTE_HORNETS,AWAY,WIN,2025-11-26,125,1,1,1,1,0,0,0,0,2,0,0,0,0,2.0,4.1,3,0,2.0833333333333335,0.0,1.2,0.4,4.053333333333333,0.0,0.0,0.7,0.7,0.3,3.3266666666666667,0.375,0.25,0.0,1.2,0.4,2.0,0
6879,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,BOSTON_CELTICS,AWAY,LOSS,2025-12-02,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.11666666666666667,0.6,1.4,0.8,4.536666666666666,0.16666666666666666,0.2,1.0,0.9,0.5,3.788333333333333,0.4,0.3333333333333333,0.5,1.0,0.6666666666666666,2.0,0
7878,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,TORONTO_RAPTORS,AWAY,WIN,2025-12-09,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.7,0,0,1.2166666666666666,0.4,0.8,0.6,3.746666666666667,0.25,0.0,0.5,1.0,0.7,3.918333333333334,0.2222222222222222,0.2,0.42857142857142855,0.8571428571428571,0.5714285714285714,2.0,0
8736,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,INDIANA_PACERS,AWAY,WIN,2025-12-18,1132,2,5,0,2,1,2,0,3,1,1,0,2,2,-6.0,1.7,5,3,18.866666666666667,0.4,0.4,0.6,3.266666666666667,0.25,,0.5,0.9,0.7,3.9016666666666664,0.2,0.2,0.375,0.75,0.5,2.0,0
9608,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,MINNESOTA_TIMBERWOLVES,AWAY,LOSS,2025-12-23,608,1,3,1,2,0,0,0,0,0,1,0,0,0,-15.0,2.3,3,0,10.133333333333333,1.6,0.6,0.2,5.653333333333334,0.2727272727272727,0.2,1.3,0.7,0.6,4.781666666666667,0.3333333333333333,0.2857142857142857,0.8888888888888888,1.0,0.5555555555555556,2.0,0
10117,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,ATLANTA_HAWKS,AWAY,WIN,2025-12-27,973,2,7,1,3,0,0,1,4,2,0,2,0,0,8.0,5.6,5,5,16.216666666666665,3.2,0.8,0.4,7.916666666666667,0.4,0.3333333333333333,1.8,0.6,0.5,5.591666666666667,0.3684210526315789,0.3333333333333333,1.1,0.9,0.5,2.0,0
10369,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,NEW_ORLEANS_PELICANS,AWAY,WIN,2025-12-29,1069,7,9,4,4,0,0,0,1,0,2,0,0,0,-12.0,16.8,18,1,17.816666666666666,3.2,1.2,0.6,7.386666666666666,0.35294117647058826,0.4,2.3,1.1,0.7,7.201666666666666,0.34615384615384615,0.3333333333333333,1.4545454545454546,1.2727272727272727,0.6363636363636364,2.0,0
10798,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,SAN_ANTONIO_SPURS,AWAY,LOSS,2025-12-31,345,2,5,2,5,0,0,0,1,1,0,0,0,1,2.0,3.9,6,1,5.75,6.8,1.4,0.6,10.296666666666667,0.52,0.6153846153846154,4.1,1.2,0.7,8.846666666666668,0.45714285714285713,0.5,2.8333333333333335,1.25,0.5833333333333334,2.0,0
11670,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,DETROIT_PISTONS,AWAY,LOSS,2026-01-05,301,0,1,0,1,0,0,0,0,0,0,0,0,0,-5.0,-0.7,0,0,5.016666666666667,5.8,2.2,0.8,9.683333333333334,0.4583333333333333,0.5384615384615384,4.5,1.5,0.6,8.8,0.4358974358974359,0.45454545454545453,3.076923076923077,1.2307692307692308,0.6153846153846154,2.0,0
12318,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,PHOENIX_SUNS,AWAY,LOSS,2026-01-09,251,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0,-0.4,0,0,4.183333333333334,1.2,1.0,0.4,4.236666666666666,0.2,0.25,4.0,1.2,0.5,7.2666666666666675,0.42857142857142855,0.47619047619047616,2.857142857142857,1.1428571428571428,0.5714285714285714,2.0,0
12648,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,PORTLAND_TRAIL_BLAZERS,AWAY,WIN,2026-01-11,163,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,0.3,0,1,2.716666666666667,0.0,0.8,0.2,3.9233333333333333,0.0,0.0,3.7,1.2,0.5,7.3199999999999985,0.4375,0.47368421052631576,2.6666666666666665,1.0666666666666667,0.5333333333333333,2.0,0
13103,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,SACRAMENTO_KINGS,AWAY,LOSS,2026-01-14,154,0,0,0,0,0,0,1,1,0,0,0,1,0,3.0,0.0,0,2,2.566666666666667,0.0,0.2,0.0,3.16,0.0,0.0,3.4,1.3,0.5,6.578333333333333,0.4482758620689655,0.47058823529411764,2.5,1.0625,0.5,3.0,0
13305,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,GOLDEN_STATE_WARRIORS,AWAY,LOSS,2026-01-15,76,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.7,0,0,1.2666666666666666,0.0,0.6,0.0,3.253333333333334,0.0,0.0,2.9,1.4,0.4,6.468333333333334,0.4230769230769231,0.4666666666666667,2.3529411764705883,1.1176470588235294,0.47058823529411764,1.0,1
15340,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,TORONTO_RAPTORS,AWAY,WIN,2026-01-28,413,0,1,0,1,0,0,0,0,0,0,0,0,0,8.0,-0.7,0,0,6.883333333333334,2.4,2.0,0.6,5.283333333333333,0.4,0.3333333333333333,1.2,1.1,0.3,4.221666666666667,0.3333333333333333,0.25,2.2222222222222223,1.0555555555555556,0.4444444444444444,1.0,1
16296,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,WASHINGTON_WIZARDS,AWAY,WIN,2026-02-03,253,2,2,1,1,0,0,1,0,1,0,0,0,0,4.0,5.8,5,1,4.216666666666667,4.4,1.4,0.6,8.043333333333333,0.5333333333333333,0.5,2.5,1.4,0.5,6.306666666666667,0.45,0.38461538461538464,2.1052631578947367,1.0,0.42105263157894735,2.0,0
16794,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,DETROIT_PISTONS,AWAY,LOSS,2026-02-06,1239,2,5,0,3,0,0,0,2,0,0,1,1,0,-14.0,1.6,4,2,20.65,4.6,0.8,0.6,9.683333333333334,0.5294117647058824,0.4166666666666667,3.5,1.4,0.6,7.4833333333333325,0.48148148148148145,0.3888888888888889,2.25,1.0,0.45,2.0,0
17053,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,BOSTON_CELTICS,AWAY,WIN,2026-02-08,1590,4,4,2,2,0,0,0,3,1,1,0,0,3,22.0,10.2,10,3,26.5,5.4,1.2,0.6,12.436666666666666,0.5238095238095238,0.35714285714285715,3.9,1.4,0.6,9.291666666666668,0.46875,0.3333333333333333,2.3333333333333335,1.0476190476190477,0.42857142857142855,2.0,0
17513,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,PHILADELPHIA_76ERS,AWAY,WIN,2026-02-11,1229,5,10,4,8,0,0,0,5,2,1,0,1,0,19.0,11.9,14,5,20.483333333333334,5.4,1.6,0.6,16.86,0.6111111111111112,0.4166666666666667,4.9,1.5,0.6,12.451666666666666,0.5757575757575758,0.45,2.6818181818181817,1.1363636363636365,0.45454545454545453,1.0,1
18815,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CLEVELAND_CAVALIERS,AWAY,LOSS,2026-02-24,450,2,5,1,4,0,0,0,0,0,0,0,0,0,-4.0,2.3,5,0,7.5,5.8,2.4,1.2,15.623333333333335,0.6470588235294118,0.5833333333333334,5.6,1.8,0.9,14.029999999999998,0.5789473684210527,0.46153846153846156,3.1739130434782608,1.3043478260869565,0.5217391304347826,2.0,0
19273,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,MILWAUKEE_BUCKS,AWAY,WIN,2026-02-27,1359,2,6,2,3,4,4,0,3,2,0,0,1,4,25.0,6.3,10,3,22.65,4.8,1.8,1.0,11.823333333333334,0.5,0.42857142857142855,5.1,1.5,0.7,13.035,0.5714285714285714,0.44,3.25,1.25,0.5,3.0,0
19924,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,TORONTO_RAPTORS,AWAY,WIN,2026-03-03,1155,3,6,2,4,0,0,0,2,0,0,0,2,1,4.0,3.2,8,2,19.25,6.2,1.8,0.8,11.543333333333333,0.38461538461538464,0.35,6.7,2.1,0.8,15.828333333333333,0.46153846153846156,0.38461538461538464,3.52,1.32,0.56,2.0,0
20428,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,DENVER_NUGGETS,AWAY,WIN,2026-03-06,755,2,4,0,1,0,0,1,0,2,0,0,0,2,7.0,3.3,4,1,12.583333333333334,9.2,2.4,0.4,15.529999999999998,0.42857142857142855,0.42857142857142855,7.5,2.4,0.8,15.576666666666664,0.5,0.475,3.6923076923076925,1.3461538461538463,0.5384615384615384,2.0,0
20770,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,LOS_ANGELES_LAKERS,AWAY,LOSS,2026-03-08,875,1,4,0,3,2,2,0,0,2,0,0,0,2,1.0,2.2,4,0,14.583333333333334,9.0,2.6,0.8,16.546666666666667,0.4411764705882353,0.44,6.9,2.2,0.9,14.184999999999999,0.46153846153846156,0.4358974358974359,3.7037037037037037,1.3333333333333333,0.5925925925925926,2.0,0
20899,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,LOS_ANGELES_CLIPPERS,AWAY,LOSS,2026-03-09,1059,2,3,1,1,0,0,0,4,2,0,0,2,2,3.0,3.5,5,4,17.65,7.8,2.0,0.8,14.933333333333334,0.4375,0.36,7.0,2.0,1.0,13.794999999999998,0.4444444444444444,0.4,3.7142857142857144,1.2857142857142858,0.6428571428571429,1.0,1
21255,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,UTAH_JAZZ,AWAY,WIN,2026-03-11,917,4,12,2,6,0,0,1,0,1,0,0,0,0,-12.0,4.6,10,1,15.283333333333333,6.0,2.0,1.2,15.48,0.5238095238095238,0.46153846153846156,6.1,1.9,1.0,13.511666666666667,0.44680851063829785,0.3939393939393939,3.7586206896551726,1.3793103448275863,0.6896551724137931,2.0,0
21633,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,INDIANA_PACERS,AWAY,WIN,2026-03-13,1186,2,9,0,3,0,0,1,4,1,0,0,0,1,-9.0,0.7,4,5,19.766666666666666,6.4,1.8,1.4,14.686666666666667,0.4444444444444444,0.4,7.1,1.8,1.0,14.176666666666668,0.423728813559322,0.38461538461538464,3.966666666666667,1.3666666666666667,0.7,2.0,0
22711,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,BROOKLYN_NETS,AWAY,WIN,2026-03-20,1169,2,4,2,4,2,2,0,7,5,0,0,1,0,10.0,10.6,8,7,19.483333333333334,4.4,2.2,1.0,13.9,0.3,0.3076923076923077,6.1,2.1,0.9,14.416666666666668,0.3709677419354839,0.34210526315789475,3.967741935483871,1.4838709677419355,0.7096774193548387,3.0,0
23714,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CHARLOTTE_HORNETS,AWAY,LOSS,2026-03-26,760,2,6,1,4,0,1,1,0,1,0,0,0,0,-2.0,2.6,5,1,12.666666666666666,5.0,1.8,1.4,13.436666666666667,0.4444444444444444,0.5454545454545454,5.2,2.0,1.5,14.705000000000002,0.38,0.36,4.09375,1.65625,0.84375,2.0,0
24255,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,OKLAHOMA_CITY_THUNDER,AWAY,LOSS,2026-03-29,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2.2,5.4,2.0,1.6,13.760000000000002,0.45,0.46153846153846156,5.3,2.0,1.4,14.713333333333333,0.36538461538461536,0.35714285714285715,4.121212121212121,1.6363636363636365,0.8484848484848485,3.0,0
24585,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,HOUSTON_ROCKETS,AWAY,LOSS,2026-03-31,112,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0,1.8666666666666667,5.4,1.8,1.4,13.05,0.5,0.5,4.9,2.0,1.2,13.475,0.375,0.4,4.0,1.588235294117647,0.8235294117647058,2.0,0
24748,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,MEMPHIS_GRIZZLIES,AWAY,WIN,2026-04-01,313,2,3,0,1,0,0,0,0,0,1,0,0,0,0.0,3.7,4,0,5.216666666666667,3.8,0.4,0.4,9.526666666666667,0.5,0.5,4.4,1.6,1.0,11.896666666666667,0.35555555555555557,0.375,3.8857142857142857,1.542857142857143,0.8,1.0,1
2096,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CHICAGO_BULLS,HOME,WIN,2025-11-02,31,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0.0,0,0,0.5166666666666667,0.0,0.0,0.0,0.5666666666666667,,,0.0,0.0,0.0,0.5666666666666667,,,,,,2.0,0
2313,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,WASHINGTON_WIZARDS,HOME,WIN,2025-11-03,256,0,1,0,0,0,2,0,0,1,0,0,1,2,-4.0,-2.6,0,0,4.266666666666667,0.0,0.0,0.0,0.5416666666666667,,,0.0,0.0,0.0,0.5416666666666667,,,0.0,0.0,0.0,1.0,1
2632,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,MINNESOTA_TIMBERWOLVES,HOME,WIN,2025-11-05,146,1,1,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0,2,1,2.433333333333333,0.0,0.0,0.3333333333333333,1.7833333333333332,0.0,,0.0,0.0,0.3333333333333333,1.7833333333333332,0.0,,0.0,0.0,0.5,2.0,0
3239,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,BROOKLYN_NETS,HOME,WIN,2025-11-09,313,2,2,1,1,0,0,0,0,0,0,0,0,0,3.0,4.4,5,0,5.216666666666667,0.5,0.25,0.25,1.9458333333333333,0.5,,0.5,0.25,0.25,1.9458333333333333,0.5,,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.0,0
3879,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,ORLANDO_MAGIC,HOME,LOSS,2025-11-12,114,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,0,0,1.9,1.4,0.2,0.2,2.6,0.75,1.0,1.4,0.2,0.2,2.6,0.75,1.0,1.75,0.25,0.25,1.0,1
6566,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,TORONTO_RAPTORS,HOME,WIN,2025-11-30,217,0,1,0,1,0,0,1,1,0,0,0,1,1,2.0,-1.1,0,2,3.6166666666666667,0.6,1.2,0.8,4.09,0.2,0.25,1.0,0.7,0.5,3.478333333333333,0.4444444444444444,0.4,1.4,0.2,0.2,2.0,0
7065,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CHARLOTTE_HORNETS,HOME,WIN,2025-12-03,82,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0.0,0,0,1.3666666666666667,0.6,1.4,0.8,4.206666666666666,0.16666666666666666,0.2,1.0,0.9,0.4,3.3733333333333335,0.4444444444444444,0.3333333333333333,1.1666666666666667,0.5,0.16666666666666666,1.0,1
7367,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,UTAH_JAZZ,HOME,WIN,2025-12-05,742,1,2,0,0,0,0,0,2,3,1,0,0,0,-3.0,4.7,2,2,12.366666666666667,0.6,0.6,0.4,2.4033333333333333,0.5,0.5,0.8,0.8,0.4,3.266666666666667,0.375,0.3333333333333333,1.0,0.42857142857142855,0.14285714285714285,2.0,0
7762,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,ORLANDO_MAGIC,HOME,WIN,2025-12-07,76,0,1,0,0,0,0,0,0,0,0,0,0,0,-6.0,-0.7,0,0,1.2666666666666666,1.0,0.8,1.0,3.91,0.5,0.5,0.5,1.0,0.7,3.9816666666666665,0.25,0.2,1.125,0.625,0.5,2.0,0
8878,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,PHILADELPHIA_76ERS,HOME,LOSS,2025-12-19,196,0,1,0,1,0,0,0,0,0,0,0,0,0,-5.0,-0.7,0,0,3.2666666666666666,1.4,1.0,0.8,7.0166666666666675,0.3333333333333333,0.0,1.0,1.2,0.8,5.611666666666667,0.26666666666666666,0.14285714285714285,1.0,0.5555555555555556,0.4444444444444444,1.0,1
9193,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,MIAMI_HEAT,HOME,WIN,2025-12-21,219,1,3,1,2,0,0,0,0,0,0,0,0,1,1.0,0.9,3,0,3.65,1.4,1.0,0.8,7.3966666666666665,0.3,0.0,1.0,0.8,0.6,4.9,0.3333333333333333,0.2,0.9,0.5,0.4,2.0,0
9755,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CLEVELAND_CAVALIERS,HOME,WIN,2025-12-25,220,2,3,1,2,0,0,0,1,1,0,0,0,1,1.0,4.3,5,1,3.6666666666666665,2.2,0.6,0.2,7.426666666666667,0.3076923076923077,0.2857142857142857,1.3,0.7,0.4,5.586666666666667,0.29411764705882354,0.25,1.0909090909090908,0.45454545454545453,0.36363636363636365,2.0,0
11139,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,ATLANTA_HAWKS,HOME,LOSS,2026-01-02,392,0,3,0,1,0,0,1,3,1,1,1,1,1,5.0,0.5,0,4,6.533333333333333,7.4,1.6,0.8,10.716666666666665,0.5185185185185185,0.5625,4.5,1.1,0.5,8.184999999999999,0.4473684210526316,0.47619047619047616,1.4166666666666667,0.5,0.4166666666666667,2.0,0
11320,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,PHILADELPHIA_76ERS,HOME,LOSS,2026-01-03,126,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,0,0,2.1,6.8,2.4,1.0,9.996666666666666,0.48148148148148145,0.5333333333333333,4.5,1.5,0.6,8.711666666666666,0.425,0.45454545454545453,1.3076923076923077,0.7692307692307693,0.46153846153846156,1.0,1
12056,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,LOS_ANGELES_CLIPPERS,HOME,WIN,2026-01-07,107,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.0,-1.1,0,0,1.7833333333333334,4.8,1.2,0.4,7.443333333333333,0.5,0.5454545454545454,4.0,1.2,0.5,7.415000000000001,0.42857142857142855,0.47619047619047616,1.2142857142857142,0.7142857142857143,0.42857142857142855,2.0,0
13590,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,PHOENIX_SUNS,HOME,LOSS,2026-01-17,727,1,4,1,4,0,0,1,3,2,0,0,1,0,4.0,2.6,3,4,12.116666666666667,0.0,0.6,0.0,2.5033333333333334,0.0,0.0,2.4,0.9,0.2,4.973333333333333,0.45,0.46153846153846156,1.1333333333333333,0.6666666666666666,0.4,2.0,0
13924,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,DALLAS_MAVERICKS,HOME,LOSS,2026-01-19,161,1,1,0,0,0,0,0,1,0,0,0,0,1,1.0,1.6,2,1,2.683333333333333,0.6,1.4,0.4,4.57,0.2,0.2,0.9,1.2,0.4,4.403333333333333,0.2,0.23076923076923078,1.25,0.875,0.5,2.0,0
14188,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,BROOKLYN_NETS,HOME,WIN,2026-01-21,467,2,4,1,1,2,2,2,1,1,0,0,0,0,8.0,7.4,7,3,7.783333333333333,1.0,1.6,0.4,4.2700000000000005,0.3333333333333333,0.2,0.5,1.2,0.3,4.096666666666667,0.18181818181818182,0.125,1.2941176470588236,0.8823529411764706,0.47058823529411764,2.0,0
15643,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,PORTLAND_TRAIL_BLAZERS,HOME,WIN,2026-01-30,1047,4,8,2,5,0,0,0,3,2,1,0,2,2,27.0,6.5,10,3,17.45,2.4,1.6,0.6,6.1466666666666665,0.36363636363636365,0.2857142857142857,1.2,1.1,0.3,4.7,0.3076923076923077,0.2222222222222222,1.6111111111111112,1.0,0.5,2.0,0
16045,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,LOS_ANGELES_LAKERS,HOME,WIN,2026-02-01,325,1,1,1,1,0,0,0,0,0,0,0,1,3,-4.0,0.5,3,0,5.416666666666667,4.4,2.2,1.0,9.383333333333335,0.4444444444444444,0.36363636363636365,2.2,1.4,0.5,5.943333333333333,0.4,0.3076923076923077,2.0526315789473686,1.105263157894737,0.5789473684210527,2.0,0
16497,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,DENVER_NUGGETS,HOME,WIN,2026-02-04,867,2,5,1,4,0,0,0,0,0,0,0,0,0,-6.0,2.3,5,0,14.45,5.0,1.4,0.8,8.350000000000001,0.5625,0.5555555555555556,3.0,1.5,0.6,6.3100000000000005,0.5,0.42857142857142855,2.1,1.05,0.55,1.0,1
17407,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,INDIANA_PACERS,HOME,LOSS,2026-02-10,1109,1,2,1,2,0,0,0,2,1,0,0,0,4,-17.0,1.7,3,2,18.483333333333334,5.4,1.2,0.4,14.246666666666666,0.6470588235294118,0.45454545454545453,4.9,1.7,0.7,11.815000000000001,0.5428571428571428,0.4090909090909091,2.238095238095238,1.0,0.5238095238095238,2.0,0
17965,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,DETROIT_PISTONS,HOME,LOSS,2026-02-19,518,0,0,0,0,0,0,0,2,1,1,0,0,1,-6.0,1.9,0,2,8.633333333333333,7.2,2.4,0.8,20.113333333333333,0.5384615384615384,0.42105263157894735,6.1,1.9,0.8,14.231666666666666,0.5476190476190477,0.4642857142857143,2.272727272727273,1.0454545454545454,0.5454545454545454,8.0,0
18301,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,HOUSTON_ROCKETS,HOME,WIN,2026-02-21,241,1,1,0,0,0,0,0,0,1,0,0,0,1,-2.0,2.0,2,0,4.016666666666667,6.2,2.8,1.0,18.95,0.5714285714285714,0.4666666666666667,5.4,1.8,0.8,14.316666666666668,0.5526315789473685,0.4444444444444444,2.1739130434782608,1.0869565217391304,0.5652173913043478,2.0,0
19546,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,SAN_ANTONIO_SPURS,HOME,WIN,2026-03-01,895,5,14,4,13,0,0,0,4,0,1,1,1,1,18.0,7.7,14,4,14.916666666666666,6.2,2.0,1.2,12.656666666666666,0.45454545454545453,0.4666666666666667,5.8,1.8,0.9,14.758333333333331,0.525,0.4444444444444444,2.1666666666666665,1.0416666666666667,0.5833333333333334,2.0,0
20051,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,OKLAHOMA_CITY_THUNDER,HOME,LOSS,2026-03-04,800,3,4,3,4,0,0,0,3,0,1,0,2,1,3.0,6.9,9,3,13.333333333333334,7.8,1.8,0.6,13.666666666666666,0.40625,0.375,7.0,2.3,0.8,16.308333333333334,0.4716981132075472,0.41025641025641024,2.64,1.16,0.56,1.0,1
21944,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,GOLDEN_STATE_WARRIORS,HOME,WIN,2026-03-15,663,1,4,1,2,0,0,0,0,0,0,0,2,0,-5.0,-1.4,3,0,11.05,5.4,2.2,1.6,15.973333333333333,0.34375,0.21428571428571427,7.3,2.3,1.0,15.751666666666665,0.3880597014925373,0.35714285714285715,2.8846153846153846,1.2307692307692308,0.5384615384615384,2.0,0
22290,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,INDIANA_PACERS,HOME,WIN,2026-03-17,345,0,2,0,1,0,0,0,1,1,0,0,0,1,4.0,-0.8,0,1,5.75,5.2,2.0,1.2,15.666666666666666,0.3125,0.26666666666666666,7.1,2.3,1.0,16.106666666666666,0.3787878787878788,0.375,2.888888888888889,1.1851851851851851,0.5185185185185185,2.0,0
23048,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,WASHINGTON_WIZARDS,HOME,WIN,2026-03-22,1189,4,6,3,4,1,2,1,0,0,0,0,1,1,3.0,8.3,12,1,19.816666666666666,5.0,2.8,1.6,14.266666666666666,0.2903225806451613,0.3125,5.5,2.4,1.4,14.873333333333331,0.38461538461538464,0.3793103448275862,2.7857142857142856,1.1785714285714286,0.5357142857142857,2.0,0
23403,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,NEW_ORLEANS_PELICANS,HOME,WIN,2026-03-24,665,1,2,0,0,0,0,0,0,1,0,0,1,0,15.0,0.7,2,0,11.083333333333334,5.4,2.8,1.4,15.173333333333336,0.36,0.42857142857142855,5.9,2.3,1.4,14.929999999999998,0.40384615384615385,0.41379310344827586,3.103448275862069,1.1724137931034482,0.5172413793103449,2.0,0
25065,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CHICAGO_BULLS,HOME,WIN,2026-04-03,738,2,4,0,2,2,2,0,1,2,0,0,0,2,4.0,4.9,6,1,12.3,2.2,0.2,0.4,6.6066666666666665,0.45454545454545453,0.2,3.8,1.5,0.9,10.89,0.3888888888888889,0.3684210526315789,3.066666666666667,1.1333333333333333,0.5333333333333333,2.0,0
26271,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,TORONTO_RAPTORS,HOME,WIN,2026-04-10,641,0,2,0,2,3,4,0,1,1,1,0,0,0,3.0,3.2,3,1,10.683333333333334,3.0,0.4,0.6,6.85,0.46153846153846156,0.14285714285714285,4.0,1.1,1.0,10.143333333333334,0.45161290322580644,0.3888888888888889,3.161290322580645,1.1290322580645162,0.5806451612903226,1.0,1
26603,diawamo01,Mohamed Diawara,NEW_YORK_KNICKS,CHARLOTTE_HORNETS,HOME,LOSS,2026-04-12,2035,2,9,0,5,1,1,0,4,6,1,0,2,1,-7.0,3.5,5,4,33.916666666666664,2.6,0.4,0.6,6.453333333333333,0.4444444444444444,0.0,4.0,1.2,1.1,10.106666666666667,0.4482758620689655,0.3333333333333333,3.15625,1.125,0.59375,2.0,0
65,dickgr01,Gradey Dick,TORONTO_RAPTORS,ATLANTA_HAWKS,AWAY,WIN,2025-10-22,1438,6,10,2,4,7,8,1,4,0,1,0,0,1,18.0,18.5,21,5,23.966666666666665,,,,,,,,,,,,,,,,,0
