season,date,regular,playoffs,away,home,whos_favored,spread,total,moneyline_away,moneyline_home,h2_spread,h2_total,id_spread,id_total
2011,2010-11-19,True,False,bkn,sac,home,3.0,197.0,130.0,-150.0,3.5,97.5,1.0,0
2011,2010-11-19,True,False,ny,gs,home,4.0,221.5,155.0,-175.0,6.0,112.0,0.0,1
2011,2010-11-20,True,False,phx,cha,home,2.5,198.5,120.0,-140.0,0.5,99.0,1.0,1
2011,2010-11-20,True,False,orl,ind,away,5.0,197.0,-225.0,185.0,4.0,97.5,0.0,0
2011,2010-11-20,True,False,dal,atl,home,3.0,192.0,130.0,-150.0,4.5,97.0,0.0,0
2011,2010-11-20,True,False,mia,mem,away,5.5,193.0,-240.0,200.0,5.0,94.5,0.0,0
2011,2010-11-20,True,False,okc,mil,home,5.5,188.0,190.0,-230.0,5.0,93.0,0.0,0
2011,2010-11-20,True,False,cle,sa,home,10.0,201.0,500.0,-700.0,3.5,101.0,1.0,1
2011,2010-11-20,True,False,bkn,den,home,10.0,206.0,500.0,-700.0,4.5,104.0,0.0,1
2011,2010-11-20,True,False,utah,por,home,3.5,191.0,145.0,-165.0,1.0,99.0,0.0,1
2011,2010-11-20,True,False,ny,lac,home,1.5,210.0,105.0,-125.0,2.0,103.5,0.0,1
2011,2010-11-21,True,False,bos,tor,away,5.5,195.0,-240.0,200.0,4.5,99.5,0.0,1
2011,2010-11-21,True,False,no,sac,away,5.0,198.5,-200.0,170.0,3.5,99.0,0.0,0
2011,2010-11-21,True,False,wsh,det,home,4.0,195.0,150.0,-170.0,4.0,98.0,1.0,1
2011,2010-11-21,True,False,gs,lal,home,10.5,218.5,625.0,-850.0,2.5,107.5,1.0,0
2011,2010-11-22,True,False,bos,atl,home,2.5,192.5,130.0,-150.0,6.5,94.5,0.0,0
2011,2010-11-22,True,False,ind,mia,home,9.0,198.0,405.0,-530.0,9.0,99.5,0.0,0
2011,2010-11-22,True,False,min,okc,home,9.5,215.5,425.0,-550.0,2.5,106.0,1.0,1
2011,2010-11-22,True,False,phx,hou,home,2.0,215.5,110.0,-130.0,4.5,108.5,0.0,1
2011,2010-11-22,True,False,orl,sa,home,3.5,196.0,145.0,-165.0,2.0,96.0,1.0,1
2011,2010-11-22,True,False,sac,utah,home,10.5,197.5,550.0,-750.0,2.5,98.0,1.0,0
2011,2010-11-22,True,False,den,gs,away,2.0,219.5,-125.0,105.0,2.5,110.5,1.0,0
2011,2010-11-22,True,False,no,lac,away,6.0,196.0,-240.0,200.0,3.5,100.0,0.0,0
2011,2010-11-23,True,False,cle,ind,home,5.0,199.5,175.0,-210.0,3.5,97.0,1.0,0
2011,2010-11-23,True,False,atl,bkn,away,3.0,190.5,-155.0,135.0,4.0,94.0,0.0,1
2011,2010-11-23,True,False,phi,wsh,home,2.5,196.0,120.0,-140.0,4.5,95.5,0.0,1
2011,2010-11-23,True,False,cha,ny,home,3.0,204.5,130.0,-150.0,2.5,101.5,2.0,1
2011,2010-11-23,True,False,det,dal,home,9.5,191.5,425.0,-550.0,8.5,93.5,0.0,0
2011,2010-11-23,True,False,chi,lal,home,8.0,204.5,325.0,-400.0,4.5,103.0,0.0,0
2011,2010-11-24,True,False,mil,cle,away,1.5,186.0,-125.0,105.0,2.0,90.5,0.0,0
2011,2010-11-24,True,False,ny,cha,home,5.0,205.5,200.0,-240.0,5.0,102.0,0.0,0
2011,2010-11-24,True,False,phi,tor,home,5.5,205.5,200.0,-240.0,2.5,102.0,1.0,0
2011,2010-11-24,True,False,bkn,bos,home,10.5,189.5,600.0,-800.0,10.0,94.0,0.0,0
2011,2010-11-24,True,False,mia,orl,home,4.0,189.0,160.0,-180.0,0.5,94.0,1.0,1
2011,2010-11-24,True,False,det,mem,home,6.5,197.0,240.0,-280.0,6.0,97.5,1.0,0
2011,2010-11-24,True,False,sa,min,away,7.5,212.0,-350.0,290.0,8.0,105.0,0.0,1
2011,2010-11-24,True,False,dal,okc,home,4.0,198.0,160.0,-180.0,2.5,96.5,0.0,1
2011,2010-11-24,True,False,gs,hou,home,5.5,216.5,200.0,-240.0,0.5,110.5,1.0,0
2011,2010-11-24,True,False,chi,phx,home,2.5,210.0,120.0,-140.0,2.5,104.5,0.0,1
2011,2010-11-24,True,False,no,utah,home,4.0,193.0,155.0,-175.0,1.0,96.5,1.0,0
2011,2010-11-25,True,False,wsh,atl,home,7.0,196.5,260.0,-320.0,0.5,98.5,1.0,1
2011,2010-11-25,True,False,sac,lac,home,2.5,193.5,120.0,-140.0,0.5,96.0,1.0,0
2011,2010-11-26,True,False,hou,cha,home,4.0,197.5,155.0,-175.0,4.0,98.5,1.0,0
2011,2010-11-26,True,False,cle,orl,home,10.5,191.5,550.0,-750.0,2.0,94.0,1.0,1
2011,2010-11-26,True,False,mil,det,away,1.0,182.5,-115.0,-105.0,3.5,89.5,0.0,1
2011,2010-11-26,True,False,phi,mia,home,11.0,196.0,600.0,-800.0,6.0,96.5,0.0,0
2011,2010-11-26,True,False,tor,bos,home,9.0,197.0,425.0,-550.0,3.0,98.0,2.0,1
2011,2010-11-26,True,False,okc,ind,home,2.0,206.0,110.0,-130.0,2.0,100.5,0.0,1
2011,2010-11-26,True,False,dal,sa,home,4.5,196.5,170.0,-200.0,2.0,96.0,0.0,1
2011,2010-11-26,True,False,chi,den,home,5.5,203.0,200.0,-240.0,0.5,100.0,0.0,0
2011,2010-11-26,True,False,lal,utah,away,1.0,202.5,-115.0,-105.0,1.0,101.0,0.0,0
2011,2010-11-26,True,False,lac,phx,home,9.5,216.0,400.0,-500.0,1.0,107.5,0.0,1
2011,2010-11-26,True,False,gs,mem,home,7.0,210.5,245.0,-290.0,1.0,105.5,0.0,1
2011,2010-11-26,True,False,no,por,home,4.0,189.0,155.0,-175.0,4.0,94.0,0.0,0
2011,2010-11-27,True,False,atl,ny,home,1.0,209.5,100.0,-120.0,5.0,102.5,0.0,0
2011,2010-11-27,True,False,orl,wsh,away,7.0,195.0,-300.0,240.0,0.0,96.5,0.0,1
2011,2010-11-27,True,False,mem,cle,away,1.0,198.5,-120.0,100.0,1.5,97.5,0.0,0
2011,2010-11-27,True,False,bkn,phi,home,1.0,190.5,100.0,-120.0,0.5,93.5,1.0,0
2011,2010-11-27,True,False,gs,min,home,2.5,220.0,115.0,-135.0,1.0,109.5,0.0,0
2011,2010-11-27,True,False,mia,dal,home,2.0,188.5,110.0,-130.0,1.0,94.5,1.0,1
2011,2010-11-27,True,False,cha,mil,home,2.5,181.0,135.0,-160.0,1.0,92.0,1.0,1
2011,2010-11-27,True,False,chi,sac,away,3.0,190.5,-170.0,145.0,5.0,95.0,1.0,0
2011,2010-11-28,True,False,atl,tor,away,1.0,205.0,-120.0,100.0,1.0,102.5,1.0,0
2011,2010-11-28,True,False,ny,det,home,1.5,206.5,105.0,-125.0,0.0,102.0,0.0,1
2011,2010-11-28,True,False,sa,no,home,0.0,194.0,-105.0,-115.0,5.0,98.5,0.0,1
2011,2010-11-28,True,False,utah,lac,away,6.5,197.5,-300.0,240.0,6.0,102.5,1.0,1
2011,2010-11-28,True,False,okc,hou,away,3.0,210.0,-140.0,120.0,4.0,105.0,0.0,0
2011,2010-11-28,True,False,por,bkn,away,4.0,186.0,-215.0,175.0,0.0,92.5,0.0,1
2011,2010-11-28,True,False,phx,den,home,5.0,221.0,170.0,-200.0,1.5,110.0,2.0,1
2011,2010-11-28,True,False,ind,lal,home,8.5,204.5,470.0,-670.0,10.0,101.5,0.0,0
2011,2010-11-29,True,False,wsh,mia,home,13.0,196.5,805.0,-1405.0,5.0,98.0,0.0,1
2011,2010-11-29,True,False,no,okc,home,3.5,200.5,135.0,-160.0,2.0,96.0,1.0,0
2011,2010-11-29,True,False,hou,dal,home,8.5,198.5,420.0,-545.0,3.0,97.5,1.0,0
2011,2010-11-29,True,False,mil,utah,home,9.5,187.0,450.0,-600.0,3.0,92.0,1.0,1
2011,2010-11-30,True,False,bos,cle,away,7.0,192.0,-350.0,270.0,1.0,92.5,1.0,1
2011,2010-11-30,True,False,det,orl,home,11.5,192.0,625.0,-875.0,8.5,94.0,0.0,0
2011,2010-11-30,True,False,por,phi,away,3.0,192.0,-180.0,150.0,2.5,94.5,0.0,0
2011,2010-11-30,True,False,bkn,ny,home,4.5,205.0,170.0,-200.0,5.0,100.5,1.0,1
2011,2010-11-30,True,False,lal,mem,away,5.5,204.0,-270.0,220.0,5.0,101.0,0.0,0
2011,2010-11-30,True,False,ind,sac,away,4.0,192.5,-190.0,160.0,3.0,93.0,1.0,1
2011,2010-11-30,True,False,sa,gs,away,4.0,215.0,-190.0,160.0,0.5,105.0,1.0,1
2011,2010-12-01,True,False,mem,atl,home,5.5,196.0,190.0,-230.0,1.5,98.0,0.0,1
2011,2010-12-01,True,False,wsh,tor,home,4.5,208.5,170.0,-200.0,3.5,104.0,1.0,1
2011,2010-12-01,True,False,okc,bkn,away,5.0,192.0,-230.0,190.0,4.0,94.5,0.0,1
2011,2010-12-01,True,False,det,mia,home,11.0,191.0,750.0,-1100.0,2.5,94.5,1.0,0
2011,2010-12-01,True,False,por,bos,home,7.0,187.0,250.0,-300.0,5.0,92.5,0.0,1
2011,2010-12-01,True,False,orl,chi,home,2.0,192.0,110.0,-130.0,6.5,93.0,0.0,0
2011,2010-12-01,True,False,cha,no,home,8.5,186.0,325.0,-400.0,6.0,92.5,1.0,0
2011,2010-12-01,True,False,min,dal,home,10.0,205.0,500.0,-700.0,2.0,100.5,1.0,0
2011,2010-12-01,True,False,lal,hou,away,5.5,205.0,-250.0,210.0,3.0,103.0,0.0,1
2011,2010-12-01,True,False,mil,den,home,8.5,199.0,350.0,-450.0,8.0,98.0,1.0,2
2011,2010-12-01,True,False,ind,utah,home,7.5,198.0,310.0,-380.0,2.0,98.5,1.0,2
2011,2010-12-01,True,False,sa,lac,away,7.0,203.5,-320.0,260.0,7.0,99.5,0.0,0
2011,2010-12-02,True,False,mia,cle,away,6.0,191.0,-240.0,200.0,3.0,93.0,1.0,1
2011,2010-12-02,True,False,phx,gs,home,2.5,227.5,115.0,-135.0,3.0,114.0,0.0,0
2011,2010-12-03,True,False,bkn,cha,home,6.5,184.5,240.0,-280.0,3.5,90.5,1.0,0
2011,2010-12-03,True,False,por,wsh,away,4.0,193.5,-175.0,155.0,2.0,96.5,0.0,0
2011,2010-12-03,True,False,okc,tor,away,1.0,209.0,-120.0,100.0,1.0,101.5,0.0,1
2011,2010-12-03,True,False,orl,det,away,4.0,184.5,-175.0,155.0,3.0,92.0,1.0,1
2011,2010-12-03,True,False,phi,atl,home,5.5,192.5,200.0,-240.0,5.0,95.0,0.0,0
2011,2010-12-03,True,False,ny,no,home,5.0,204.0,180.0,-220.0,4.5,101.5,0.0,0
2011,2010-12-03,True,False,hou,mem,home,4.5,205.0,170.0,-200.0,4.5,101.0,0.0,1
2011,2010-12-03,True,False,chi,bos,home,5.5,190.5,185.0,-225.0,1.5,94.5,1.0,1
2011,2010-12-03,True,False,min,sa,home,12.0,210.0,800.0,-1200.0,8.0,102.5,0.0,0
2011,2010-12-03,True,False,ind,phx,home,1.0,216.0,100.0,-120.0,2.5,106.5,1.0,0
2011,2010-12-03,True,False,lac,den,home,9.0,213.0,425.0,-550.0,5.5,104.0,0.0,2
2011,2010-12-03,True,False,sac,lal,home,12.5,201.0,900.0,-1400.0,2.0,96.0,1.0,0
2011,2010-12-03,True,False,dal,utah,home,4.0,193.0,155.0,-175.0,1.0,95.5,0.0,0
2011,2010-12-04,True,False,atl,mia,home,8.5,192.5,365.0,-465.0,0.0,93.5,1.0,0
2011,2010-12-04,True,False,cha,phi,home,3.5,186.5,140.0,-160.0,2.0,93.0,1.0,1
2011,2010-12-04,True,False,cle,min,home,1.0,205.0,100.0,-120.0,3.5,99.5,1.0,1
2011,2010-12-04,True,False,hou,chi,home,7.0,202.0,250.0,-300.0,0.0,99.5,0.0,1
2011,2010-12-04,True,False,orl,mil,home,4.5,184.0,165.0,-195.0,0.5,90.0,1.0,0
2011,2010-12-04,True,False,dal,sac,away,7.5,186.5,-355.0,295.0,6.0,93.0,0.0,1
2011,2010-12-05,True,False,bos,bkn,away,5.5,184.5,-245.0,205.0,2.5,90.0,1.0,0
2011,2010-12-05,True,False,ny,tor,home,2.0,218.5,110.0,-130.0,3.0,106.5,0.0,0
2011,2010-12-05,True,False,cle,det,home,4.5,192.5,170.0,-200.0,0.5,94.5,1.0,1
2011,2010-12-05,True,False,no,sa,home,6.5,194.0,245.0,-290.0,3.5,94.5,1.0,0
2011,2010-12-05,True,False,gs,okc,home,7.0,216.5,250.0,-300.0,0.5,105.0,0.0,1
2011,2010-12-05,True,False,mem,den,home,6.5,214.5,235.0,-275.0,1.5,104.5,0.0,1
2011,2010-12-05,True,False,wsh,phx,home,8.0,215.0,305.0,-375.0,4.0,109.5,1.0,1
2011,2010-12-05,True,False,lac,por,home,7.0,191.0,245.0,-290.0,2.0,93.5,1.0,2
2011,2010-12-06,True,False,tor,ind,home,8.0,207.5,270.0,-330.0,2.5,100.0,1.0,1
2011,2010-12-06,True,False,atl,orl,home,7.0,187.5,240.0,-280.0,6.0,91.0,0.0,0
2011,2010-12-06,True,False,min,ny,home,6.5,221.5,250.0,-300.0,6.0,109.0,1.0,1
2011,2010-12-06,True,False,mia,mil,away,5.0,184.0,-230.0,190.0,1.0,92.0,1.0,0
2011,2010-12-06,True,False,okc,chi,home,4.5,204.0,170.0,-200.0,1.5,99.0,1.0,0
2011,2010-12-06,True,False,mem,utah,home,10.0,202.5,450.0,-600.0,6.5,100.0,0.0,0
2011,2010-12-06,True,False,sac,lac,home,5.0,198.0,175.0,-210.0,1.5,98.0,1.0,0
2011,2010-12-07,True,False,bkn,atl,home,6.0,185.5,230.0,-270.0,1.0,92.5,1.0,1
2011,2010-12-07,True,False,den,cha,away,1.5,203.0,-125.0,105.0,2.0,101.0,0.0,0
2011,2010-12-07,True,False,cle,phi,home,7.0,197.0,250.0,-300.0,0.0,96.0,1.0,1
2011,2010-12-07,True,False,det,hou,home,7.0,201.0,250.0,-300.0,1.5,99.5,1.0,0
2011,2010-12-07,True,False,gs,dal,home,8.5,205.0,350.0,-450.0,5.0,102.0,0.0,2
2011,2010-12-07,True,False,phx,por,home,2.5,203.5,125.0,-145.0,0.5,101.0,1.0,1
2011,2010-12-07,True,False,wsh,lal,home,13.5,209.0,1250.0,-2200.0,3.5,106.0,0.0,1
2011,2010-12-08,True,False,chi,cle,away,7.5,196.5,-340.0,280.0,3.0,96.0,0.0,0
2011,2010-12-08,True,False,den,bos,home,9.0,204.5,350.0,-450.0,3.0,101.0,1.0,0
2011,2010-12-08,True,False,tor,ny,home,7.0,220.5,250.0,-300.0,4.0,108.0,0.0,1
2011,2010-12-08,True,False,det,no,home,10.0,188.0,450.0,-600.0,2.5,93.0,1.0,0
2011,2010-12-08,True,False,ind,mil,home,2.0,189.0,110.0,-130.0,1.5,93.0,2.0,1
2011,2010-12-08,True,False,okc,min,away,5.0,216.5,-230.0,190.0,5.0,107.0,1.0,0
2011,2010-12-08,True,False,gs,sa,home,10.0,213.0,500.0,-700.0,3.0,105.0,1.0,0
2011,2010-12-08,True,False,mia,utah,home,1.0,191.0,100.0,-120.0,1.5,96.5,0.0,1
2011,2010-12-08,True,False,mem,phx,home,4.0,218.5,155.0,-175.0,5.5,107.0,0.0,0
2011,2010-12-08,True,False,wsh,sac,home,4.5,203.0,165.0,-185.0,1.5,100.5,1.0,1
2011,2010-12-08,True,False,lal,lac,away,8.0,204.5,-380.0,310.0,6.5,100.5,0.0,0
2011,2010-12-09,True,False,bos,phi,away,5.5,189.0,-220.0,180.0,3.0,92.5,0.0,1
2011,2010-12-09,True,False,bkn,dal,home,9.5,190.0,500.0,-700.0,1.5,93.5,1.0,1
2011,2010-12-09,True,False,orl,por,away,2.5,184.5,-140.0,120.0,2.0,92.0,0.0,0
2011,2010-12-10,True,False,ny,wsh,away,3.0,218.0,-150.0,130.0,3.0,108.0,1.0,0
2011,2010-12-10,True,False,den,tor,home,1.0,217.0,-135.0,115.0,3.0,108.5,0.0,1
2011,2010-12-10,True,False,cha,ind,home,6.5,193.5,240.0,-280.0,1.0,94.5,1.0,0
2011,2010-12-10,True,False,okc,no,home,3.0,196.5,135.0,-155.0,0.0,97.0,0.0,0
2011,2010-12-10,True,False,det,min,home,4.0,200.5,150.0,-170.0,2.0,97.5,1.0,1
2011,2010-12-10,True,False,lal,chi,away,2.0,198.0,-130.0,110.0,2.0,96.5,0.0,0
2011,2010-12-10,True,False,hou,mil,home,4.0,195.0,150.0,-170.0,1.5,95.5,1.0,0
2011,2010-12-10,True,False,atl,sa,home,8.0,195.0,330.0,-420.0,3.5,95.5,1.0,1
2011,2010-12-10,True,False,orl,utah,home,3.0,192.5,140.0,-160.0,2.0,95.0,1.0,1
2011,2010-12-10,True,False,por,phx,home,5.0,202.0,170.0,-200.0,5.0,100.5,0.0,0
2011,2010-12-10,True,False,mia,gs,away,9.5,206.0,-480.0,380.0,5.0,103.0,1.0,0
2011,2010-12-11,True,False,mem,lac,home,0.0,198.5,-110.0,-110.0,1.5,97.5,0.0,0
2011,2010-12-11,True,False,ind,atl,home,3.5,193.5,145.0,-165.0,2.0,94.5,1.0,0
2011,2010-12-11,True,False,bos,cha,away,7.5,186.0,-300.0,250.0,1.0,91.5,1.0,0
2011,2010-12-11,True,False,tor,det,home,2.0,203.5,115.0,-135.0,3.5,100.0,0.0,1
2011,2010-12-11,True,False,min,chi,home,10.0,207.0,500.0,-650.0,1.0,100.5,1.0,0
2011,2010-12-11,True,False,utah,dal,home,6.0,194.5,210.0,-250.0,1.5,101.5,2.0,1
2011,2010-12-11,True,False,cle,hou,home,8.0,204.5,350.0,-450.0,2.0,102.0,1.0,1
2011,2010-12-11,True,False,mia,sac,away,10.0,193.5,-650.0,500.0,4.5,95.0,1.0,0
2011,2010-12-12,True,False,no,phi,away,1.0,188.5,-115.0,-105.0,5.5,92.5,0.0,0
2011,2010-12-12,True,False,den,ny,home,2.5,221.5,120.0,-140.0,1.5,109.0,1.0,1
2011,2010-12-12,True,False,lal,bkn,away,8.5,194.0,-450.0,350.0,2.0,96.5,0.0,0
2011,2010-12-12,True,False,por,sa,home,7.5,192.5,280.0,-340.0,0.5,95.0,1.0,0
2011,2010-12-12,True,False,cle,okc,home,13.0,204.5,950.0,-1500.0,4.0,98.5,1.0,0
2011,2010-12-12,True,False,orl,lac,away,7.5,190.5,-380.0,310.0,1.5,92.0,1.0,0
2011,2010-12-13,True,False,no,mia,home,12.0,187.5,675.0,-950.0,7.5,92.0,2.0,0
2011,2010-12-13,True,False,ind,chi,home,9.0,191.5,400.0,-500.0,5.0,92.0,1.0,0
2011,2010-12-13,True,False,por,mem,home,3.5,187.0,140.0,-160.0,0.5,92.0,1.0,0
2011,2010-12-13,True,False,mil,dal,home,7.5,183.5,300.0,-360.0,2.0,90.5,0.0,1
2011,2010-12-13,True,False,gs,utah,home,11.5,207.5,600.0,-800.0,9.0,104.5,1.0,0
2011,2010-12-14,True,False,phi,bkn,away,1.5,190.5,-125.0,105.0,1.5,91.0,1.0,0
2011,2010-12-14,True,False,tor,cha,home,4.5,203.5,180.0,-220.0,4.0,100.5,1.0,0
2011,2010-12-14,True,False,lal,wsh,away,10.0,204.0,-900.0,650.0,2.5,100.5,1.0,0
2011,2010-12-14,True,False,atl,det,away,4.0,186.5,-200.0,170.0,5.0,91.0,0.0,0
2011,2010-12-14,True,False,sac,hou,home,9.5,203.0,425.0,-550.0,2.5,99.0,1.0,1
2011,2010-12-14,True,False,orl,den,away,2.0,205.0,-130.0,110.0,3.0,101.0,0.0,2
2011,2010-12-14,True,False,min,gs,home,3.5,215.5,140.0,-160.0,1.5,107.0,1.0,0
2011,2010-12-15,True,False,chi,tor,away,6.5,200.5,-234.0,206.0,2.5,97.5,1.0,1
2011,2010-12-15,True,False,bos,ny,away,4.0,205.0,-181.0,164.0,4.0,100.0,0.0,1
2011,2010-12-15,True,False,lal,ind,away,4.0,196.0,-177.0,161.0,4.0,94.5,1.0,1
2011,2010-12-15,True,False,lac,phi,home,5.5,193.0,201.0,-229.0,5.5,94.0,1.0,1
2011,2010-12-15,True,False,cle,mia,home,16.5,194.0,2875.0,-4625.0,11.0,95.5,0.0,1
2011,2010-12-15,True,False,hou,okc,home,8.0,208.5,304.0,-346.0,3.0,101.0,1.0,1
2011,2010-12-15,True,False,sac,no,home,10.0,187.5,501.0,-624.0,10.0,92.0,0.0,0
2011,2010-12-15,True,False,cha,mem,home,8.5,186.0,342.0,-398.0,2.5,91.5,1.0,1
2011,2010-12-15,True,False,mil,sa,home,9.0,190.0,394.0,-461.0,1.5,93.5,0.0,0
2011,2010-12-15,True,False,min,phx,home,10.0,223.5,530.0,-670.0,6.0,110.0,0.0,1
2011,2010-12-15,True,False,por,dal,home,7.0,184.5,249.0,-279.0,0.0,92.0,0.0,1
2011,2010-12-16,True,False,wsh,bkn,home,6.5,192.0,225.0,-275.0,2.0,96.5,1.0,0
2011,2010-12-16,True,False,atl,bos,home,7.5,185.5,280.0,-360.0,4.5,92.0,1.0,1
2011,2010-12-16,True,False,sa,den,home,0.0,211.0,-105.0,-115.0,0.0,106.0,0.0,1
2011,2010-12-17,True,False,bkn,tor,home,5.5,203.0,200.0,-240.0,4.5,100.5,1.0,0
2011,2010-12-17,True,False,mia,ny,away,5.0,209.0,-210.0,175.0,4.0,104.0,1.0,0
2011,2010-12-17,True,False,cle,ind,home,9.0,198.0,350.0,-450.0,4.0,97.0,2.0,1
2011,2010-12-17,True,False,lal,phi,away,5.5,196.5,-240.0,200.0,1.5,96.5,1.0,0
2011,2010-12-17,True,False,lac,det,home,3.0,191.5,130.0,-150.0,3.0,94.0,0.0,1
2011,2010-12-17,True,False,cha,atl,home,7.0,182.5,260.0,-320.0,2.5,90.5,0.0,0
2011,2010-12-17,True,False,sac,okc,home,11.5,202.5,700.0,-1000.0,4.5,97.5,1.0,0
2011,2010-12-17,True,False,utah,no,away,1.5,193.0,-125.0,105.0,5.0,100.5,0.0,0
2011,2010-12-17,True,False,mem,hou,home,2.5,206.5,120.0,-140.0,5.0,101.0,1.0,0
2011,2010-12-17,True,False,phx,dal,home,7.0,212.5,280.0,-340.0,2.5,102.5,1.0,0
2011,2010-12-17,True,False,min,por,home,8.5,201.0,375.0,-475.0,2.0,100.5,0.0,1
2011,2010-12-18,True,False,mia,wsh,away,12.0,194.5,-1500.0,1000.0,9.0,96.5,0.0,0
2011,2010-12-18,True,False,phi,orl,home,6.5,187.0,250.0,-300.0,4.5,92.0,0.0,0
2011,2010-12-18,True,False,ny,cle,away,5.0,210.5,-230.0,190.0,2.5,102.5,0.0,1
2011,2010-12-18,True,False,lac,chi,home,8.5,194.0,425.0,-550.0,7.5,96.5,0.0,1
2011,2010-12-18,True,False,mem,sa,home,11.5,197.5,700.0,-1000.0,6.0,96.0,0.0,1
2011,2010-12-18,True,False,utah,mil,home,1.5,188.0,105.0,-125.0,0.0,97.0,0.0,0
2011,2010-12-18,True,False,min,den,home,10.5,227.0,620.0,-820.0,2.0,110.5,0.0,1
2011,2010-12-18,True,False,gs,por,home,5.5,198.0,190.0,-230.0,0.0,100.0,0.0,0
2011,2010-12-19,True,False,ind,bos,home,7.5,194.0,400.0,-500.0,4.0,95.5,1.0,0
2011,2010-12-19,True,False,atl,bkn,away,3.0,183.0,-165.0,145.0,2.5,90.5,0.0,0
2011,2010-12-19,True,False,lal,tor,away,8.0,208.0,-385.0,315.0,2.5,103.5,1.0,1
2011,2010-12-19,True,False,hou,sac,away,3.5,206.0,-165.0,145.0,3.5,102.0,1.0,0
2011,2010-12-19,True,False,no,det,away,5.0,184.5,-210.0,175.0,0.5,91.5,0.0,1
2011,2010-12-19,True,False,phx,okc,home,9.5,214.5,500.0,-650.0,8.5,106.5,0.0,1
2011,2010-12-20,True,False,orl,atl,away,3.0,190.0,-150.0,130.0,3.0,94.5,0.0,0
2011,2010-12-20,True,False,no,ind,home,3.5,192.0,145.0,-165.0,1.5,93.5,0.0,0
2011,2010-12-20,True,False,utah,cle,away,6.5,195.0,-280.0,240.0,2.0,99.0,1.0,0
2011,2010-12-20,True,False,cha,wsh,home,3.0,186.5,135.0,-155.0,0.0,93.5,1.0,0
2011,2010-12-20,True,False,dal,mia,home,6.5,193.0,250.0,-300.0,4.5,95.5,0.0,1
2011,2010-12-20,True,False,phx,sa,home,11.0,213.0,625.0,-850.0,7.5,107.5,0.0,1
2011,2010-12-20,True,False,mil,por,home,3.0,177.5,135.0,-155.0,4.0,88.5,1.0,1
2011,2010-12-20,True,False,min,lac,home,5.0,214.5,180.0,-220.0,0.5,106.5,1.0,0
2011,2010-12-20,True,False,hou,gs,away,2.5,213.5,-140.0,120.0,0.5,105.0,1.0,1
2011,2010-12-21,True,False,dal,orl,home,2.5,191.5,125.0,-145.0,2.0,95.5,0.0,1
2011,2010-12-21,True,False,okc,cha,away,7.0,191.0,-300.0,250.0,2.5,93.0,1.0,0
2011,2010-12-21,True,False,bkn,mem,home,7.0,189.5,230.0,-270.0,5.5,94.0,0.0,1
2011,2010-12-21,True,False,phi,chi,home,5.0,191.5,190.0,-230.0,3.5,94.5,1.0,1
2011,2010-12-21,True,False,gs,sac,home,3.0,205.0,135.0,-155.0,2.5,103.0,0.0,1
2011,2010-12-21,True,False,mil,lal,home,12.0,190.0,850.0,-1250.0,10.0,96.5,0.0,0
2011,2010-12-22,True,False,det,tor,home,5.0,207.5,175.0,-210.0,6.5,101.0,0.0,1
2011,2010-12-22,True,False,cle,atl,home,9.5,191.0,425.0,-550.0,5.0,94.5,1.0,0
2011,2010-12-22,True,False,chi,wsh,away,3.5,194.0,-165.0,145.0,3.0,98.0,1.0,0
2011,2010-12-22,True,False,phi,bos,home,9.0,191.5,350.0,-450.0,8.5,94.0,0.0,0
2011,2010-12-22,True,False,okc,ny,home,1.5,216.5,100.0,-120.0,2.0,106.0,1.0,0
2011,2010-12-22,True,False,bkn,no,home,8.5,186.0,370.0,-470.0,3.0,93.0,1.0,1
2011,2010-12-22,True,False,utah,min,away,6.0,208.5,-260.0,220.0,6.5,108.5,0.0,1
2011,2010-12-22,True,False,den,sa,home,8.0,212.0,305.0,-375.0,4.0,104.5,0.0,2
2011,2010-12-22,True,False,hou,lac,home,1.0,206.5,100.0,-120.0,4.0,101.5,0.0,0
2011,2010-12-23,True,False,sa,orl,home,2.0,198.5,110.0,-130.0,2.5,100.0,1.0,1
2011,2010-12-23,True,False,mil,sac,away,2.5,183.5,-135.0,115.0,0.0,90.0,1.0,0
2011,2010-12-23,True,False,mia,phx,away,5.0,208.0,-230.0,190.0,1.5,102.0,1.0,0
2011,2010-12-25,True,False,chi,ny,home,2.5,207.0,120.0,-140.0,2.0,103.0,1.0,0
2011,2010-12-25,True,False,bos,orl,home,2.5,191.0,120.0,-140.0,4.5,94.5,1.0,0
2011,2010-12-25,True,False,mia,lal,home,3.5,194.0,150.0,-170.0,5.0,97.0,0.0,0
2011,2010-12-25,True,False,den,okc,home,6.5,213.5,230.0,-270.0,5.5,105.0,1.0,1
2011,2010-12-25,True,False,por,gs,home,3.0,202.5,130.0,-150.0,2.5,103.5,1.0,1
2011,2010-12-26,True,False,phx,lac,home,0.0,207.5,-110.0,-110.0,3.5,102.0,1.0,1
2011,2010-12-26,True,False,min,cle,home,2.0,209.0,115.0,-135.0,2.0,102.0,0.0,0
2011,2010-12-26,True,False,chi,det,away,4.5,190.0,-215.0,175.0,1.0,93.0,0.0,0
2011,2010-12-26,True,False,atl,no,home,3.5,184.0,145.0,-170.0,4.5,91.5,1.0,0
2011,2010-12-26,True,False,mem,ind,home,4.5,197.5,175.0,-210.0,3.5,97.0,0.0,0
