game_id,game_date,home,away,home_pts,away_pts,winner,playoffs
NYK-MEM-2026-04-01,2026-04-01,MEM,NYK,119,130,NYK,0
SAC-TOR-2026-04-01,2026-04-01,TOR,SAC,115,123,SAC,0
IND-CHI-2026-04-01,2026-04-01,CHI,IND,126,145,IND,0
MIL-HOU-2026-04-01,2026-04-01,HOU,MIL,119,113,HOU,0
DEN-UTA-2026-04-01,2026-04-01,UTA,DEN,117,130,DEN,0
SAS-GSW-2026-04-01,2026-04-01,GSW,SAS,113,127,SAS,0
PHO-CHO-2026-04-02,2026-04-02,CHO,PHO,127,107,CHO,0
MIN-DET-2026-04-02,2026-04-02,DET,MIN,113,108,DET,0
LAL-OKC-2026-04-02,2026-04-02,OKC,LAL,139,96,OKC,0
CLE-GSW-2026-04-02,2026-04-02,GSW,CLE,111,118,CLE,0
NOP-POR-2026-04-02,2026-04-02,POR,NOP,118,106,POR,0
SAS-LAC-2026-04-02,2026-04-02,LAC,SAS,99,118,SAS,0
IND-CHO-2026-04-03,2026-04-03,CHO,IND,129,108,CHO,0
MIN-PHI-2026-04-03,2026-04-03,PHI,MIN,115,103,PHI,0
ATL-BRK-2026-04-03,2026-04-03,BRK,ATL,107,141,ATL,0
CHI-NYK-2026-04-03,2026-04-03,NYK,CHI,136,96,NYK,0
UTA-HOU-2026-04-03,2026-04-03,HOU,UTA,140,106,HOU,0
TOR-MEM-2026-04-03,2026-04-03,MEM,TOR,96,128,TOR,0
BOS-MIL-2026-04-03,2026-04-03,MIL,BOS,101,133,BOS,0
ORL-DAL-2026-04-03,2026-04-03,DAL,ORL,127,138,ORL,0
NOP-SAC-2026-04-03,2026-04-03,SAC,NOP,117,113,SAC,0
WAS-MIA-2026-04-04,2026-04-04,MIA,WAS,152,136,MIA,0
SAS-DEN-2026-04-04,2026-04-04,DEN,SAS,136,134,DEN,0
DET-PHI-2026-04-04,2026-04-04,PHI,DET,93,116,DET,0
TOR-BOS-2026-04-05,2026-04-05,BOS,TOR,115,101,BOS,0
WAS-BRK-2026-04-05,2026-04-05,BRK,WAS,121,115,BRK,0
PHO-CHI-2026-04-05,2026-04-05,CHI,PHO,110,120,PHO,0
MEM-MIL-2026-04-05,2026-04-05,MIL,MEM,131,115,MIL,0
IND-CLE-2026-04-05,2026-04-05,CLE,IND,117,108,CLE,0
CHO-MIN-2026-04-05,2026-04-05,MIN,CHO,108,122,CHO,0
ORL-NOP-2026-04-05,2026-04-05,NOP,ORL,108,112,ORL,0
UTA-OKC-2026-04-05,2026-04-05,OKC,UTA,146,111,OKC,0
LAL-DAL-2026-04-05,2026-04-05,DAL,LAL,134,128,DAL,0
LAC-SAC-2026-04-05,2026-04-05,SAC,LAC,109,138,LAC,0
HOU-GSW-2026-04-05,2026-04-05,GSW,HOU,116,117,HOU,0
NYK-ATL-2026-04-06,2026-04-06,ATL,NYK,105,108,NYK,0
DET-ORL-2026-04-06,2026-04-06,ORL,DET,123,107,ORL,0
CLE-MEM-2026-04-06,2026-04-06,MEM,CLE,126,142,CLE,0
PHI-SAS-2026-04-06,2026-04-06,SAS,PHI,115,102,SAS,0
POR-DEN-2026-04-06,2026-04-06,DEN,POR,137,132,DEN,0
MIN-IND-2026-04-07,2026-04-07,IND,MIN,104,124,MIN,0
CHI-WAS-2026-04-07,2026-04-07,WAS,CHI,98,129,CHI,0
MIL-BRK-2026-04-07,2026-04-07,BRK,MIL,96,90,BRK,0
MIA-TOR-2026-04-07,2026-04-07,TOR,MIA,121,95,TOR,0
CHO-BOS-2026-04-07,2026-04-07,BOS,CHO,113,102,BOS,0
UTA-NOP-2026-04-07,2026-04-07,NOP,UTA,156,137,NOP,0
SAC-GSW-2026-04-07,2026-04-07,GSW,SAC,110,105,GSW,0
DAL-LAC-2026-04-07,2026-04-07,LAC,DAL,116,103,LAC,0
OKC-LAL-2026-04-07,2026-04-07,LAL,OKC,87,123,OKC,0
HOU-PHO-2026-04-07,2026-04-07,PHO,HOU,105,119,HOU,0
MIN-ORL-2026-04-08,2026-04-08,ORL,MIN,132,120,ORL,0
ATL-CLE-2026-04-08,2026-04-08,CLE,ATL,122,116,CLE,0
MIL-DET-2026-04-08,2026-04-08,DET,MIL,137,111,DET,0
MEM-DEN-2026-04-08,2026-04-08,DEN,MEM,136,119,DEN,0
POR-SAS-2026-04-08,2026-04-08,SAS,POR,112,101,SAS,0
OKC-LAC-2026-04-08,2026-04-08,LAC,OKC,110,128,OKC,0
DAL-PHO-2026-04-08,2026-04-08,PHO,DAL,112,107,PHO,0
CHI-WAS-2026-04-09,2026-04-09,WAS,CHI,108,119,CHI,0
MIA-TOR-2026-04-09,2026-04-09,TOR,MIA,128,114,TOR,0
BOS-NYK-2026-04-09,2026-04-09,NYK,BOS,112,106,NYK,0
IND-BRK-2026-04-09,2026-04-09,BRK,IND,94,123,IND,0
PHI-HOU-2026-04-09,2026-04-09,HOU,PHI,113,102,HOU,0
LAL-GSW-2026-04-09,2026-04-09,GSW,LAL,103,119,LAL,0
DET-CHO-2026-04-10,2026-04-10,CHO,DET,100,118,DET,0
MIA-WAS-2026-04-10,2026-04-10,WAS,MIA,117,140,MIA,0
CLE-ATL-2026-04-10,2026-04-10,ATL,CLE,124,102,ATL,0
NOP-BOS-2026-04-10,2026-04-10,BOS,NOP,144,118,BOS,0
TOR-NYK-2026-04-10,2026-04-10,NYK,TOR,112,95,NYK,0
PHI-IND-2026-04-10,2026-04-10,IND,PHI,94,105,PHI,0
ORL-CHI-2026-04-10,2026-04-10,CHI,ORL,103,127,ORL,0
DAL-SAS-2026-04-10,2026-04-10,SAS,DAL,139,120,SAS,0
BRK-MIL-2026-04-10,2026-04-10,MIL,BRK,125,108,MIL,0
OKC-DEN-2026-04-10,2026-04-10,DEN,OKC,127,107,DEN,0
MEM-UTA-2026-04-10,2026-04-10,UTA,MEM,147,101,UTA,0
MIN-HOU-2026-04-10,2026-04-10,HOU,MIN,132,136,MIN,0
GSW-SAC-2026-04-10,2026-04-10,SAC,GSW,124,118,SAC,0
LAC-POR-2026-04-10,2026-04-10,POR,LAC,116,97,POR,0
PHO-LAL-2026-04-10,2026-04-10,LAL,PHO,101,73,LAL,0
BRK-TOR-2026-04-12,2026-04-12,TOR,BRK,136,101,TOR,0
MIL-PHI-2026-04-12,2026-04-12,PHI,MIL,126,106,PHI,0
CHO-NYK-2026-04-12,2026-04-12,NYK,CHO,96,110,CHO,0
ORL-BOS-2026-04-12,2026-04-12,BOS,ORL,113,108,BOS,0
DET-IND-2026-04-12,2026-04-12,IND,DET,121,133,DET,0
WAS-CLE-2026-04-12,2026-04-12,CLE,WAS,130,117,CLE,0
ATL-MIA-2026-04-12,2026-04-12,MIA,ATL,143,117,MIA,0
GSW-LAC-2026-04-12,2026-04-12,LAC,GSW,115,110,LAC,0
CHI-DAL-2026-04-12,2026-04-12,DAL,CHI,149,128,DAL,0
MEM-HOU-2026-04-12,2026-04-12,HOU,MEM,132,101,HOU,0
NOP-MIN-2026-04-12,2026-04-12,MIN,NOP,132,126,MIN,0
PHO-OKC-2026-04-12,2026-04-12,OKC,PHO,103,135,PHO,0
DEN-SAS-2026-04-12,2026-04-12,SAS,DEN,118,128,DEN,0
UTA-LAL-2026-04-12,2026-04-12,LAL,UTA,131,107,LAL,0
SAC-POR-2026-04-12,2026-04-12,POR,SAC,122,110,POR,0
MIA-CHO-2026-04-14,2026-04-14,CHO,MIA,127,126,CHO,0
POR-PHO-2026-04-14,2026-04-14,PHO,POR,110,114,POR,0
ORL-PHI-2026-04-15,2026-04-15,PHI,ORL,109,97,PHI,0
GSW-LAC-2026-04-15,2026-04-15,LAC,GSW,121,126,GSW,0
CHO-ORL-2026-04-17,2026-04-17,ORL,CHO,121,90,ORL,0
GSW-PHO-2026-04-17,2026-04-17,PHO,GSW,111,96,PHO,0
TOR-CLE-2026-04-18,2026-04-18,CLE,TOR,126,113,CLE,1
MIN-DEN-2026-04-18,2026-04-18,DEN,MIN,116,105,DEN,1
ATL-NYK-2026-04-18,2026-04-18,NYK,ATL,113,102,NYK,1
HOU-LAL-2026-04-18,2026-04-18,LAL,HOU,107,98,LAL,1
PHI-BOS-2026-04-19,2026-04-19,BOS,PHI,123,91,BOS,1
PHO-OKC-2026-04-19,2026-04-19,OKC,PHO,119,84,OKC,1
ORL-DET-2026-04-19,2026-04-19,DET,ORL,101,112,ORL,1
POR-SAS-2026-04-19,2026-04-19,SAS,POR,111,98,SAS,1
TOR-CLE-2026-04-20,2026-04-20,CLE,TOR,115,105,CLE,1
ATL-NYK-2026-04-20,2026-04-20,NYK,ATL,106,107,ATL,1
MIN-DEN-2026-04-20,2026-04-20,DEN,MIN,114,119,MIN,1
PHI-BOS-2026-04-21,2026-04-21,BOS,PHI,97,111,PHI,1
POR-SAS-2026-04-21,2026-04-21,SAS,POR,103,106,POR,1
HOU-LAL-2026-04-21,2026-04-21,LAL,HOU,101,94,LAL,1
ORL-DET-2026-04-22,2026-04-22,DET,ORL,98,83,DET,1
PHO-OKC-2026-04-22,2026-04-22,OKC,PHO,120,107,OKC,1
NYK-ATL-2026-04-23,2026-04-23,ATL,NYK,109,108,ATL,1
CLE-TOR-2026-04-23,2026-04-23,TOR,CLE,126,104,TOR,1
DEN-MIN-2026-04-23,2026-04-23,MIN,DEN,113,96,MIN,1
BOS-PHI-2026-04-24,2026-04-24,PHI,BOS,100,108,BOS,1
LAL-HOU-2026-04-24,2026-04-24,HOU,LAL,108,112,LAL,1
SAS-POR-2026-04-24,2026-04-24,POR,SAS,108,120,SAS,1
DET-ORL-2026-04-25,2026-04-25,ORL,DET,113,105,ORL,1
OKC-PHO-2026-04-25,2026-04-25,PHO,OKC,109,121,OKC,1
NYK-ATL-2026-04-25,2026-04-25,ATL,NYK,98,114,NYK,1
DEN-MIN-2026-04-25,2026-04-25,MIN,DEN,112,96,MIN,1
CLE-TOR-2026-04-26,2026-04-26,TOR,CLE,93,89,TOR,1
SAS-POR-2026-04-26,2026-04-26,POR,SAS,93,114,SAS,1
BOS-PHI-2026-04-26,2026-04-26,PHI,BOS,96,128,BOS,1
LAL-HOU-2026-04-26,2026-04-26,HOU,LAL,115,96,HOU,1
DET-ORL-2026-04-27,2026-04-27,ORL,DET,94,88,ORL,1
OKC-PHO-2026-04-27,2026-04-27,PHO,OKC,122,131,OKC,1
MIN-DEN-2026-04-27,2026-04-27,DEN,MIN,125,113,DEN,1
PHI-BOS-2026-04-28,2026-04-28,BOS,PHI,97,113,PHI,1
ATL-NYK-2026-04-28,2026-04-28,NYK,ATL,126,97,NYK,1
POR-SAS-2026-04-28,2026-04-28,SAS,POR,114,95,SAS,1
ORL-DET-2026-04-29,2026-04-29,DET,ORL,116,109,DET,1
TOR-CLE-2026-04-29,2026-04-29,CLE,TOR,125,120,CLE,1
HOU-LAL-2026-04-29,2026-04-29,LAL,HOU,93,99,HOU,1
NYK-ATL-2026-04-30,2026-04-30,ATL,NYK,89,140,NYK,1
BOS-PHI-2026-04-30,2026-04-30,PHI,BOS,106,93,PHI,1
DEN-MIN-2026-04-30,2026-04-30,MIN,DEN,110,98,MIN,1
DET-ORL-2026-05-01,2026-05-01,ORL,DET,79,93,DET,1
CLE-TOR-2026-05-01,2026-05-01,TOR,CLE,112,110,TOR,1
LAL-HOU-2026-05-01,2026-05-01,HOU,LAL,78,98,LAL,1
PHI-BOS-2026-05-02,2026-05-02,BOS,PHI,100,109,PHI,1
ORL-DET-2026-05-03,2026-05-03,DET,ORL,116,94,DET,1
TOR-CLE-2026-05-03,2026-05-03,CLE,TOR,114,102,CLE,1
PHI-NYK-2026-05-04,2026-05-04,NYK,PHI,137,98,NYK,1
MIN-SAS-2026-05-04,2026-05-04,SAS,MIN,102,104,MIN,1
CLE-DET-2026-05-05,2026-05-05,DET,CLE,111,101,DET,1
LAL-OKC-2026-05-05,2026-05-05,OKC,LAL,108,90,OKC,1
PHI-NYK-2026-05-06,2026-05-06,NYK,PHI,108,102,NYK,1
MIN-SAS-2026-05-06,2026-05-06,SAS,MIN,133,95,SAS,1
CLE-DET-2026-05-07,2026-05-07,DET,CLE,107,97,DET,1
LAL-OKC-2026-05-07,2026-05-07,OKC,LAL,125,107,OKC,1
NYK-PHI-2026-05-08,2026-05-08,PHI,NYK,94,108,NYK,1
SAS-MIN-2026-05-08,2026-05-08,MIN,SAS,108,115,SAS,1
DET-CLE-2026-05-09,2026-05-09,CLE,DET,116,109,CLE,1
OKC-LAL-2026-05-09,2026-05-09,LAL,OKC,108,131,OKC,1
NYK-PHI-2026-05-10,2026-05-10,PHI,NYK,114,144,NYK,1
SAS-MIN-2026-05-10,2026-05-10,MIN,SAS,114,109,MIN,1
DET-CLE-2026-05-11,2026-05-11,CLE,DET,112,103,CLE,1
OKC-LAL-2026-05-11,2026-05-11,LAL,OKC,110,115,OKC,1
MIN-SAS-2026-05-12,2026-05-12,SAS,MIN,126,97,SAS,1
CLE-DET-2026-05-13,2026-05-13,DET,CLE,113,117,CLE,1
DET-CLE-2026-05-15,2026-05-15,CLE,DET,94,115,DET,1
SAS-MIN-2026-05-15,2026-05-15,MIN,SAS,109,139,SAS,1
CLE-DET-2026-05-17,2026-05-17,DET,CLE,94,125,CLE,1
SAS-OKC-2026-05-18,2026-05-18,OKC,SAS,115,122,SAS,1
CLE-NYK-2026-05-19,2026-05-19,NYK,CLE,115,104,NYK,1
SAS-OKC-2026-05-20,2026-05-20,OKC,SAS,122,113,OKC,1
CLE-NYK-2026-05-21,2026-05-21,NYK,CLE,109,93,NYK,1
OKC-SAS-2026-05-22,2026-05-22,SAS,OKC,108,123,OKC,1
NYK-CLE-2026-05-23,2026-05-23,CLE,NYK,108,121,NYK,1
OKC-SAS-2026-05-24,2026-05-24,SAS,OKC,103,82,SAS,1
NYK-CLE-2026-05-25,2026-05-25,CLE,NYK,93,130,NYK,1
SAS-OKC-2026-05-26,2026-05-26,OKC,SAS,127,114,OKC,1
OKC-SAS-2026-05-28,2026-05-28,SAS,OKC,118,91,SAS,1
SAS-OKC-2026-05-30,2026-05-30,OKC,SAS,103,111,SAS,1
NYK-SAS-2026-06-03,2026-06-03,SAS,NYK,95,105,NYK,1
NYK-SAS-2026-06-05,2026-06-05,SAS,NYK,104,105,NYK,1
SAS-NYK-2026-06-08,2026-06-08,NYK,SAS,111,115,SAS,1
SAS-NYK-2026-06-10,2026-06-10,NYK,SAS,107,106,NYK,1
NYK-SAS-2026-06-13,2026-06-13,SAS,NYK,90,94,NYK,1
