matchup_id,game_date,home,away,playoffs,whos_favored,spread,total,moneyline_home,moneyline_away
CHO-ORL-2025-12-26,2025-12-26,ORL,CHO,0,home,3.5,236.5,,
TOR-WAS-2025-12-26,2025-12-26,WAS,TOR,0,away,8,226,,
BOS-IND-2025-12-26,2025-12-26,IND,BOS,0,away,4.5,229.5,,
PHI-CHI-2025-12-26,2025-12-26,CHI,PHI,0,away,5.5,240.5,,
PHO-NOP-2025-12-26,2025-12-26,NOP,PHO,0,away,5.5,241,,
MIL-MEM-2025-12-26,2025-12-26,MEM,MIL,0,home,3.5,228.5,,
DET-UTA-2025-12-26,2025-12-26,UTA,DET,0,away,8.5,248.5,,
LAC-POR-2025-12-26,2025-12-26,POR,LAC,0,home,3.5,224.5,,
DAL-SAC-2025-12-27,2025-12-27,SAC,DAL,0,away,1.5,233.5,,
DEN-ORL-2025-12-27,2025-12-27,ORL,DEN,0,away,3.5,237.5,,
PHO-NOP-2025-12-27,2025-12-27,NOP,PHO,0,away,4.5,237.5,,
BRK-MIN-2025-12-27,2025-12-27,MIN,BRK,0,home,12,224,,
NYK-ATL-2025-12-27,2025-12-27,ATL,NYK,0,away,5.5,244.5,,
IND-MIA-2025-12-27,2025-12-27,MIA,IND,0,home,6.5,234,,
MIL-CHI-2025-12-27,2025-12-27,CHI,MIL,0,home,3.5,229.5,,
CLE-HOU-2025-12-27,2025-12-27,HOU,CLE,0,home,2,232,,
UTA-SAS-2025-12-27,2025-12-27,SAS,UTA,0,home,14,245,,
GSW-TOR-2025-12-28,2025-12-28,TOR,GSW,0,away,4.5,230.5,,
PHI-OKC-2025-12-28,2025-12-28,OKC,PHI,0,home,15,226.5,,
MEM-WAS-2025-12-28,2025-12-28,WAS,MEM,0,away,8,241.5,,
BOS-POR-2025-12-28,2025-12-28,POR,BOS,0,away,6.5,231.5,,
DET-LAC-2025-12-28,2025-12-28,LAC,DET,0,home,1.5,228.5,,
SAC-LAL-2025-12-28,2025-12-28,LAL,SAC,0,home,12.5,231.5,,
MIL-CHO-2025-12-29,2025-12-29,CHO,MIL,0,away,4.5,227.5,,
PHO-WAS-2025-12-29,2025-12-29,WAS,PHO,0,away,10.5,230.5,,
GSW-BRK-2025-12-29,2025-12-29,BRK,GSW,0,away,2.5,231.5,,
DEN-MIA-2025-12-29,2025-12-29,MIA,DEN,0,home,1.5,246.5,,
ORL-TOR-2025-12-29,2025-12-29,TOR,ORL,0,away,6.5,217.5,,
CLE-SAS-2025-12-29,2025-12-29,SAS,CLE,0,away,1.5,240.5,,
ATL-OKC-2025-12-29,2025-12-29,OKC,ATL,0,home,16.5,235.5,,
NYK-NOP-2025-12-29,2025-12-29,NOP,NYK,0,away,8.5,252.5,,
IND-HOU-2025-12-29,2025-12-29,HOU,IND,0,home,17.5,221.5,,
MIN-CHI-2025-12-29,2025-12-29,CHI,MIN,0,away,6.5,230.5,,
DAL-POR-2025-12-29,2025-12-29,POR,DAL,0,home,2.5,232.5,,
PHI-MEM-2025-12-30,2025-12-30,MEM,PHI,0,home,3.5,237.5,,
BOS-UTA-2025-12-30,2025-12-30,UTA,BOS,0,away,4.5,246.5,,
DET-LAL-2025-12-30,2025-12-30,LAL,DET,0,away,2.5,235.5,,
SAC-LAC-2025-12-30,2025-12-30,LAC,SAC,0,home,10.5,216.5,,
GSW-CHO-2025-12-31,2025-12-31,CHO,GSW,0,away,7.5,239.5,,
ORL-IND-2025-12-31,2025-12-31,IND,ORL,0,away,7.5,229.5,,
MIN-ATL-2025-12-31,2025-12-31,ATL,MIN,0,away,2.5,246.5,,
PHO-CLE-2025-12-31,2025-12-31,CLE,PHO,0,home,10.5,237.5,,
NYK-SAS-2025-12-31,2025-12-31,SAS,NYK,0,home,1.5,239.5,,
NOP-CHI-2025-12-31,2025-12-31,CHI,NOP,0,home,5.5,251.5,,
DEN-TOR-2025-12-31,2025-12-31,TOR,DEN,0,home,7,229.5,,
WAS-MIL-2025-12-31,2025-12-31,MIL,WAS,0,home,15.5,235.5,,
POR-OKC-2025-12-31,2025-12-31,OKC,POR,0,home,17.5,230.5,,
HOU-BRK-2026-01-01,2026-01-01,BRK,HOU,0,away,18.5,220.5,,
MIA-DET-2026-01-01,2026-01-01,DET,MIA,0,home,3.5,239.5,,
PHI-DAL-2026-01-01,2026-01-01,DAL,PHI,0,away,1.5,234.5,,
BOS-SAC-2026-01-01,2026-01-01,SAC,BOS,0,away,7.5,232.5,,
UTA-LAC-2026-01-01,2026-01-01,LAC,UTA,0,home,20.5,227.5,,
SAS-IND-2026-01-02,2026-01-02,IND,SAS,0,away,1.5,243.5,,
BRK-WAS-2026-01-02,2026-01-02,WAS,BRK,0,home,4.5,230.5,,
DEN-CLE-2026-01-02,2026-01-02,CLE,DEN,0,home,11.5,238.5,,
ATL-NYK-2026-01-02,2026-01-02,NYK,ATL,0,home,6.5,246.5,,
ORL-CHI-2026-01-02,2026-01-02,CHI,ORL,0,away,9.5,227.5,,
CHO-MIL-2026-01-02,2026-01-02,MIL,CHO,0,home,5.5,238.5,,
POR-NOP-2026-01-02,2026-01-02,NOP,POR,0,away,3.5,250.5,,
SAC-PHO-2026-01-02,2026-01-02,PHO,SAC,0,home,14.5,224.5,,
OKC-GSW-2026-01-02,2026-01-02,GSW,OKC,0,away,15.5,223.5,,
MEM-LAL-2026-01-02,2026-01-02,LAL,MEM,0,home,8.5,241.5,,
MIN-MIA-2026-01-03,2026-01-03,MIA,MIN,0,away,6.5,232.5,,
PHI-NYK-2026-01-03,2026-01-03,NYK,PHI,0,home,4.5,228.5,,
ATL-TOR-2026-01-03,2026-01-03,TOR,ATL,0,home,3.5,231.5,,
CHO-CHI-2026-01-03,2026-01-03,CHI,CHO,0,home,2.5,242.5,,
POR-SAS-2026-01-03,2026-01-03,SAS,POR,0,home,4.5,236.5,,
HOU-DAL-2026-01-03,2026-01-03,DAL,HOU,0,away,8.5,227.5,,
UTA-GSW-2026-01-03,2026-01-03,GSW,UTA,0,home,9.5,249.5,,
BOS-LAC-2026-01-03,2026-01-03,LAC,BOS,0,home,1.5,220,,
DET-CLE-2026-01-04,2026-01-04,CLE,DET,0,home,3.5,239.5,,
IND-ORL-2026-01-04,2026-01-04,ORL,IND,0,home,6,231.5,,
DEN-BRK-2026-01-04,2026-01-04,BRK,DEN,0,home,1.5,224.5,,
NOP-MIA-2026-01-04,2026-01-04,MIA,NOP,0,home,7.5,258.5,,
MIN-WAS-2026-01-04,2026-01-04,WAS,MIN,0,away,12.5,245.5,,
OKC-PHO-2026-01-04,2026-01-04,PHO,OKC,0,away,12.5,228.5,,
MIL-SAC-2026-01-04,2026-01-04,SAC,MIL,0,away,5.5,221.5,,
MEM-LAL-2026-01-04,2026-01-04,LAL,MEM,0,home,3.5,241.5,,
NYK-DET-2026-01-05,2026-01-05,DET,NYK,0,away,1,233,,
CHI-BOS-2026-01-05,2026-01-05,BOS,CHI,0,home,10.5,236.5,,
ATL-TOR-2026-01-05,2026-01-05,TOR,ATL,0,home,2.5,237.5,,
PHO-HOU-2026-01-05,2026-01-05,HOU,PHO,0,home,8.5,222.5,,
CHO-OKC-2026-01-05,2026-01-05,OKC,CHO,0,home,15.5,235.5,,
DEN-PHI-2026-01-05,2026-01-05,PHI,DEN,0,home,14.5,228.5,,
GSW-LAC-2026-01-05,2026-01-05,LAC,GSW,0,away,3.5,222,,
UTA-POR-2026-01-05,2026-01-05,POR,UTA,0,home,6,242.5,,
CLE-IND-2026-01-06,2026-01-06,IND,CLE,0,away,6.5,237,,
ORL-WAS-2026-01-06,2026-01-06,WAS,ORL,0,away,7.5,235.5,,
SAS-MEM-2026-01-06,2026-01-06,MEM,SAS,0,away,6,238,,
MIA-MIN-2026-01-06,2026-01-06,MIN,MIA,0,home,5.5,238.5,,
LAL-NOP-2026-01-06,2026-01-06,NOP,LAL,0,away,5.5,245.5,,
DAL-SAC-2026-01-06,2026-01-06,SAC,DAL,0,away,5,233.5,,
TOR-CHO-2026-01-07,2026-01-07,CHO,TOR,0,away,2,229.5,,
CHI-DET-2026-01-07,2026-01-07,DET,CHI,0,home,7.5,227.5,,
WAS-PHI-2026-01-07,2026-01-07,PHI,WAS,0,home,16.5,234.5,,
DEN-BOS-2026-01-07,2026-01-07,BOS,DEN,0,home,10,230.5,,
NOP-ATL-2026-01-07,2026-01-07,ATL,NOP,0,home,10.5,246.5,,
ORL-BRK-2026-01-07,2026-01-07,BRK,ORL,0,away,2.5,221,,
LAC-NYK-2026-01-07,2026-01-07,NYK,LAC,0,home,5,223,,
PHO-MEM-2026-01-07,2026-01-07,MEM,PHO,0,away,5.5,231.5,,
UTA-OKC-2026-01-07,2026-01-07,OKC,UTA,0,home,19,242.5,,
LAL-SAS-2026-01-07,2026-01-07,SAS,LAL,0,home,8.5,233.5,,
MIL-GSW-2026-01-07,2026-01-07,GSW,MIL,0,home,6.5,229.5,,
HOU-POR-2026-01-07,2026-01-07,POR,HOU,0,away,7.5,221.5,,
IND-CHO-2026-01-08,2026-01-08,CHO,IND,0,home,4.5,232,,
CLE-MIN-2026-01-08,2026-01-08,MIN,CLE,0,home,3,239.5,,
DAL-UTA-2026-01-08,2026-01-08,UTA,DAL,0,away,5,243.5,,
TOR-BOS-2026-01-09,2026-01-09,BOS,TOR,0,home,9.5,224,,
PHI-ORL-2026-01-09,2026-01-09,ORL,PHI,0,away,3,227,,
NOP-WAS-2026-01-09,2026-01-09,WAS,NOP,0,away,3,243.5,,
LAC-BRK-2026-01-09,2026-01-09,BRK,LAC,0,away,5.5,215,,
OKC-MEM-2026-01-09,2026-01-09,MEM,OKC,0,away,5.5,229.5,,
ATL-DEN-2026-01-09,2026-01-09,DEN,ATL,0,away,3,229.5,,
NYK-PHO-2026-01-09,2026-01-09,PHO,NYK,0,away,1.5,229,,
SAC-GSW-2026-01-09,2026-01-09,GSW,SAC,0,home,14.5,231.5,,
HOU-POR-2026-01-09,2026-01-09,POR,HOU,0,away,7,222,,
MIL-LAL-2026-01-09,2026-01-09,LAL,MIL,0,home,3.5,228.5,,
MIN-CLE-2026-01-10,2026-01-10,CLE,MIN,0,home,2.5,240.5,,
MIA-IND-2026-01-10,2026-01-10,IND,MIA,0,away,6.5,237,,
LAC-DET-2026-01-10,2026-01-10,DET,LAC,0,home,1.5,214.5,,
SAS-BOS-2026-01-10,2026-01-10,BOS,SAS,0,away,1,231,,
DAL-CHI-2026-01-10,2026-01-10,CHI,DAL,0,home,4.5,233.5,,
CHO-UTA-2026-01-10,2026-01-10,UTA,CHO,0,away,6,241,,
NOP-ORL-2026-01-11,2026-01-11,ORL,NOP,0,home,7.5,236.5,,
BRK-MEM-2026-01-11,2026-01-11,MEM,BRK,0,home,7.5,221,,
PHI-TOR-2026-01-11,2026-01-11,TOR,PHI,0,away,1,220,,
NYK-POR-2026-01-11,2026-01-11,POR,NYK,0,away,5.5,229.5,,
SAS-MIN-2026-01-11,2026-01-11,MIN,SAS,0,home,2.5,232.5,,
MIA-OKC-2026-01-11,2026-01-11,OKC,MIA,0,home,15,234,,
MIL-DEN-2026-01-11,2026-01-11,DEN,MIL,0,away,6,218.5,,
WAS-PHO-2026-01-11,2026-01-11,PHO,WAS,0,home,15.5,230,,
ATL-GSW-2026-01-11,2026-01-11,GSW,ATL,0,home,7.5,237,,
HOU-SAC-2026-01-11,2026-01-11,SAC,HOU,0,away,14,223,,
UTA-CLE-2026-01-12,2026-01-12,CLE,UTA,0,home,13,249.5,,
BOS-IND-2026-01-12,2026-01-12,IND,BOS,0,away,5,227.5,,
PHI-TOR-2026-01-12,2026-01-12,TOR,PHI,0,away,3.5,221,,
BRK-DAL-2026-01-12,2026-01-12,DAL,BRK,0,home,3.5,219.5,,
LAL-SAC-2026-01-12,2026-01-12,SAC,LAL,0,away,9.5,231,,
CHO-LAC-2026-01-12,2026-01-12,LAC,CHO,0,home,5,222.5,,
PHO-MIA-2026-01-13,2026-01-13,MIA,PHO,0,home,1.5,233,,
CHI-HOU-2026-01-13,2026-01-13,HOU,CHI,0,home,12.5,224.5,,
MIN-MIL-2026-01-13,2026-01-13,MIL,MIN,0,home,2.5,229.5,,
DEN-NOP-2026-01-13,2026-01-13,NOP,DEN,0,away,2.5,235.5,,
SAS-OKC-2026-01-13,2026-01-13,OKC,SAS,0,home,8.5,230.5,,
ATL-LAL-2026-01-13,2026-01-13,LAL,ATL,0,home,2.5,234.5,,
POR-GSW-2026-01-13,2026-01-13,GSW,POR,0,home,11.5,225.5,,
TOR-IND-2026-01-14,2026-01-14,IND,TOR,0,home,1,220.5,,
CLE-PHI-2026-01-14,2026-01-14,PHI,CLE,0,away,1.5,235.5,,
UTA-CHI-2026-01-14,2026-01-14,CHI,UTA,0,home,5.5,241,,
BRK-NOP-2026-01-14,2026-01-14,NOP,BRK,0,away,1,232.5,,
DEN-DAL-2026-01-14,2026-01-14,DAL,DEN,0,home,1,224.5,,
NYK-SAC-2026-01-14,2026-01-14,SAC,NYK,0,away,10.5,229.5,,
WAS-LAC-2026-01-14,2026-01-14,LAC,WAS,0,home,11.5,227.5,,
MEM-ORL-2026-01-15,2026-01-15,ORL,MEM,0,home,5.5,227.5,,
PHO-DET-2026-01-15,2026-01-15,DET,PHO,0,home,7.5,219,,
BOS-MIA-2026-01-15,2026-01-15,MIA,BOS,0,away,2.5,235.5,,
OKC-HOU-2026-01-15,2026-01-15,HOU,OKC,0,away,4,222,,
MIL-SAS-2026-01-15,2026-01-15,SAS,MIL,0,home,7,225.5,,
UTA-DAL-2026-01-15,2026-01-15,DAL,UTA,0,home,2.5,237,,
NYK-GSW-2026-01-15,2026-01-15,GSW,NYK,0,home,7.5,228.5,,
ATL-POR-2026-01-15,2026-01-15,POR,ATL,0,away,4,228.5,,
CHO-LAL-2026-01-15,2026-01-15,LAL,CHO,0,home,3.5,234.5,,
NOP-IND-2026-01-16,2026-01-16,IND,NOP,0,home,4.5,241.5,,
CLE-PHI-2026-01-16,2026-01-16,PHI,CLE,0,home,2.5,233.5,,
CHI-BRK-2026-01-16,2026-01-16,BRK,CHI,0,home,1.5,224.5,,
LAC-TOR-2026-01-16,2026-01-16,TOR,LAC,0,home,2.5,213,,
MIN-HOU-2026-01-16,2026-01-16,HOU,MIN,0,home,4,221.5,,
WAS-SAC-2026-01-16,2026-01-16,SAC,WAS,0,home,7.5,235.5,,
UTA-DAL-2026-01-17,2026-01-17,DAL,UTA,0,home,3,240.5,,
BOS-ATL-2026-01-17,2026-01-17,ATL,BOS,0,away,3.5,230.5,,
IND-DET-2026-01-17,2026-01-17,DET,IND,0,home,15.5,225.5,,
PHO-NYK-2026-01-17,2026-01-17,NYK,PHO,0,home,1,224.5,,
OKC-MIA-2026-01-17,2026-01-17,MIA,OKC,0,away,10.5,234.5,,
MIN-SAS-2026-01-17,2026-01-17,SAS,MIN,0,home,4.5,234,,
CHO-GSW-2026-01-17,2026-01-17,GSW,CHO,0,home,7.5,236.5,,
WAS-DEN-2026-01-17,2026-01-17,DEN,WAS,0,home,10.5,227.5,,
LAL-POR-2026-01-17,2026-01-17,POR,LAL,0,home,3.5,223.5,,
ORL-MEM-2026-01-18,2026-01-18,MEM,ORL,0,away,3,229.5,,
BRK-CHI-2026-01-18,2026-01-18,CHI,BRK,0,home,7.5,223.5,,
NOP-HOU-2026-01-18,2026-01-18,HOU,NOP,0,home,13.5,232.5,,
CHO-DEN-2026-01-18,2026-01-18,DEN,CHO,0,away,2.5,226.5,,
POR-SAC-2026-01-18,2026-01-18,SAC,POR,0,away,1,230,,
TOR-LAL-2026-01-18,2026-01-18,LAL,TOR,0,home,2.5,227,,
MIL-ATL-2026-01-19,2026-01-19,ATL,MIL,0,home,1.5,232.5,,
OKC-CLE-2026-01-19,2026-01-19,CLE,OKC,0,away,6,230,,
LAC-WAS-2026-01-19,2026-01-19,WAS,LAC,0,away,6.5,226.5,,
DAL-NYK-2026-01-19,2026-01-19,NYK,DAL,0,home,12.5,232,,
UTA-SAS-2026-01-19,2026-01-19,SAS,UTA,0,home,16.5,238.5,,
IND-PHI-2026-01-19,2026-01-19,PHI,IND,0,home,7,229,,
PHO-BRK-2026-01-19,2026-01-19,BRK,PHO,0,away,9,215,,
BOS-DET-2026-01-19,2026-01-19,DET,BOS,0,home,2.5,223.5,,
MIA-GSW-2026-01-19,2026-01-19,GSW,MIA,0,home,5.5,239.5,,
PHO-PHI-2026-01-20,2026-01-20,PHI,PHO,0,away,2.5,222.5,,
LAC-CHI-2026-01-20,2026-01-20,CHI,LAC,0,home,2.5,225,,
SAS-HOU-2026-01-20,2026-01-20,HOU,SAS,0,home,4.5,220.5,,
MIN-UTA-2026-01-20,2026-01-20,UTA,MIN,0,away,12.5,238.5,,
LAL-DEN-2026-01-20,2026-01-20,DEN,LAL,0,away,3.5,228,,
TOR-GSW-2026-01-20,2026-01-20,GSW,TOR,0,home,4.5,225.5,,
MIA-SAC-2026-01-20,2026-01-20,SAC,MIA,0,away,4,238.5,,
CLE-CHO-2026-01-21,2026-01-21,CHO,CLE,0,away,3,238.5,,
IND-BOS-2026-01-21,2026-01-21,BOS,IND,0,home,10.5,225.5,,
BRK-NYK-2026-01-21,2026-01-21,NYK,BRK,0,home,12.5,220,,
ATL-MEM-2026-01-21,2026-01-21,MEM,ATL,0,home,1.5,240,,
DET-NOP-2026-01-21,2026-01-21,NOP,DET,0,away,7,233,,
OKC-MIL-2026-01-21,2026-01-21,MIL,OKC,0,away,12,224,,
TOR-SAC-2026-01-21,2026-01-21,SAC,TOR,0,away,5.5,226.5,,
CHO-ORL-2026-01-22,2026-01-22,ORL,CHO,0,home,4,225,,
HOU-PHI-2026-01-22,2026-01-22,PHI,HOU,0,away,2,221.5,,
DEN-WAS-2026-01-22,2026-01-22,WAS,DEN,0,away,6,227.5,,
GSW-DAL-2026-01-22,2026-01-22,DAL,GSW,0,away,6.5,235,,
CHI-MIN-2026-01-22,2026-01-22,MIN,CHI,0,home,9.5,239.5,,
SAS-UTA-2026-01-22,2026-01-22,UTA,SAS,0,away,12.5,239,,
LAL-LAC-2026-01-22,2026-01-22,LAC,LAL,0,home,2.5,224.5,,
MIA-POR-2026-01-22,2026-01-22,POR,MIA,0,home,3.5,235,,
HOU-DET-2026-01-23,2026-01-23,DET,HOU,0,home,4.5,216.5,,
PHO-ATL-2026-01-23,2026-01-23,ATL,PHO,0,away,3,233.5,,
BOS-BRK-2026-01-23,2026-01-23,BRK,BOS,0,away,8,215.5,,
SAC-CLE-2026-01-23,2026-01-23,CLE,SAC,0,home,13,233.5,,
NOP-MEM-2026-01-23,2026-01-23,MEM,NOP,0,home,5,240,,
IND-OKC-2026-01-23,2026-01-23,OKC,IND,0,home,15.5,226.5,,
DEN-MIL-2026-01-23,2026-01-23,MIL,DEN,0,home,9,213.5,,
TOR-POR-2026-01-23,2026-01-23,POR,TOR,0,away,3.5,225.5,,
WAS-CHO-2026-01-24,2026-01-24,CHO,WAS,0,home,11.5,232,,
NYK-PHI-2026-01-24,2026-01-24,PHI,NYK,0,away,1,228,,
CLE-ORL-2026-01-24,2026-01-24,ORL,CLE,0,home,1.5,226.5,,
BOS-CHI-2026-01-24,2026-01-24,CHI,BOS,0,away,3,232.5,,
LAL-DAL-2026-01-24,2026-01-24,DAL,LAL,0,away,4,234,,
MIA-UTA-2026-01-24,2026-01-24,UTA,MIA,0,away,6.5,245,,
SAC-DET-2026-01-25,2026-01-25,DET,SAC,0,home,12.5,226.5,,
GSW-MIN-2026-01-25,2026-01-25,MIN,GSW,0,home,5.5,237.5,,
TOR-OKC-2026-01-25,2026-01-25,OKC,TOR,0,home,11,225.5,,
NOP-SAS-2026-01-25,2026-01-25,SAS,NOP,0,home,11.5,240,,
MIA-PHO-2026-01-25,2026-01-25,PHO,MIA,0,home,4.5,226,,
BRK-LAC-2026-01-25,2026-01-25,LAC,BRK,0,home,10.5,211,,
IND-ATL-2026-01-26,2026-01-26,ATL,IND,0,home,5.5,234.5,,
PHI-CHO-2026-01-26,2026-01-26,CHO,PHI,0,home,2,228.5,,
ORL-CLE-2026-01-26,2026-01-26,CLE,ORL,0,home,5,223.5,,
POR-BOS-2026-01-26,2026-01-26,BOS,POR,0,home,8.5,223,,
LAL-CHI-2026-01-26,2026-01-26,CHI,LAL,0,away,1.5,235.5,,
MEM-HOU-2026-01-26,2026-01-26,HOU,MEM,0,home,11,225.5,,
GSW-MIN-2026-01-26,2026-01-26,MIN,GSW,0,home,8,225.5,,
POR-WAS-2026-01-27,2026-01-27,WAS,POR,0,away,6.5,233,,
SAC-NYK-2026-01-27,2026-01-27,NYK,SAC,0,home,14.5,225.5,,
MIL-PHI-2026-01-27,2026-01-27,PHI,MIL,0,home,10,219.5,,
NOP-OKC-2026-01-27,2026-01-27,OKC,NOP,0,home,14.5,233.5,,
DET-DEN-2026-01-27,2026-01-27,DEN,DET,0,away,7,216,,
BRK-PHO-2026-01-27,2026-01-27,PHO,BRK,0,home,8.5,210.5,,
LAC-UTA-2026-01-27,2026-01-27,UTA,LAC,0,away,8.5,234.5,,
LAL-CLE-2026-01-28,2026-01-28,CLE,LAL,0,home,3.5,234.5,,
CHI-IND-2026-01-28,2026-01-28,IND,CHI,0,away,1.5,235.5,,
ATL-BOS-2026-01-28,2026-01-28,BOS,ATL,0,home,5.5,232.5,,
ORL-MIA-2026-01-28,2026-01-28,MIA,ORL,0,home,3.5,232.5,,
NYK-TOR-2026-01-28,2026-01-28,TOR,NYK,0,home,2,221.5,,
CHO-MEM-2026-01-28,2026-01-28,MEM,CHO,0,away,2.5,230.5,,
MIN-DAL-2026-01-28,2026-01-28,DAL,MIN,0,away,8.5,229.5,,
GSW-UTA-2026-01-28,2026-01-28,UTA,GSW,0,away,8.5,242,,
SAS-HOU-2026-01-28,2026-01-28,HOU,SAS,0,home,2.5,220.5,,
SAC-PHI-2026-01-29,2026-01-29,PHI,SAC,0,home,10,229.5,,
MIL-WAS-2026-01-29,2026-01-29,WAS,MIL,0,away,2,223,,
HOU-ATL-2026-01-29,2026-01-29,ATL,HOU,0,away,6.5,224.5,,
MIA-CHI-2026-01-29,2026-01-29,CHI,MIA,0,away,2.5,238.5,,
CHO-DAL-2026-01-29,2026-01-29,DAL,CHO,0,away,3.5,226.5,,
BRK-DEN-2026-01-29,2026-01-29,DEN,BRK,0,home,6,209.5,,
DET-PHO-2026-01-29,2026-01-29,PHO,DET,0,away,3.5,214.5,,
OKC-MIN-2026-01-29,2026-01-29,MIN,OKC,0,away,5.5,227.5,,
LAL-WAS-2026-01-30,2026-01-30,WAS,LAL,0,away,10.5,230,,
TOR-ORL-2026-01-30,2026-01-30,ORL,TOR,0,home,2.5,222,,
SAC-BOS-2026-01-30,2026-01-30,BOS,SAC,0,home,11.5,216.5,,
POR-NYK-2026-01-30,2026-01-30,NYK,POR,0,home,6.5,224,,
MEM-NOP-2026-01-30,2026-01-30,NOP,MEM,0,home,3.5,231.5,,
CLE-PHO-2026-01-30,2026-01-30,PHO,CLE,0,away,2,222,,
LAC-DEN-2026-01-30,2026-01-30,DEN,LAC,0,away,2.5,219,,
BRK-UTA-2026-01-30,2026-01-30,UTA,BRK,0,home,4,226,,
DET-GSW-2026-01-30,2026-01-30,GSW,DET,0,home,2.5,225.5,,
SAS-CHO-2026-01-31,2026-01-31,CHO,SAS,0,home,2.5,221.5,,
ATL-IND-2026-01-31,2026-01-31,IND,ATL,0,away,1.5,235,,
NOP-PHI-2026-01-31,2026-01-31,PHI,NOP,0,home,6.5,234.5,,
CHI-MIA-2026-01-31,2026-01-31,MIA,CHI,0,home,5.5,231.5,,
MIN-MEM-2026-01-31,2026-01-31,MEM,MIN,0,away,11,229.5,,
DAL-HOU-2026-01-31,2026-01-31,HOU,DAL,0,home,10.5,223,,
MIL-BOS-2026-02-01,2026-02-01,BOS,MIL,0,home,13,217.5,,
BRK-DET-2026-02-01,2026-02-01,DET,BRK,0,home,13.5,214,,
CHI-MIA-2026-02-01,2026-02-01,MIA,CHI,0,home,5.5,233.5,,
UTA-TOR-2026-02-01,2026-02-01,TOR,UTA,0,home,10.5,234.5,,
SAC-WAS-2026-02-01,2026-02-01,WAS,SAC,0,away,1.5,227.5,,
LAL-NYK-2026-02-01,2026-02-01,NYK,LAL,0,home,6,228,,
LAC-PHO-2026-02-01,2026-02-01,PHO,LAC,0,home,2.5,209.5,,
ORL-SAS-2026-02-01,2026-02-01,SAS,ORL,0,home,1.5,222.5,,
CLE-POR-2026-02-01,2026-02-01,POR,CLE,0,away,4,227.5,,
OKC-DEN-2026-02-01,2026-02-01,DEN,OKC,0,away,7,225.5,,
NOP-CHO-2026-02-02,2026-02-02,CHO,NOP,0,home,6.5,230.5,,
HOU-IND-2026-02-02,2026-02-02,IND,HOU,0,away,6.5,218.5,,
MIN-MEM-2026-02-02,2026-02-02,MEM,MIN,0,away,7.5,231.5,,
PHI-LAC-2026-02-02,2026-02-02,LAC,PHI,0,away,1,220,,
DEN-DET-2026-02-03,2026-02-03,DET,DEN,0,home,5,229.5,,
UTA-IND-2026-02-03,2026-02-03,IND,UTA,0,away,3,232.5,,
NYK-WAS-2026-02-03,2026-02-03,WAS,NYK,0,away,13,227.5,,
LAL-BRK-2026-02-03,2026-02-03,BRK,LAL,0,away,8,223,,
ATL-MIA-2026-02-03,2026-02-03,MIA,ATL,0,home,1,236.5,,
BOS-DAL-2026-02-03,2026-02-03,DAL,BOS,0,away,6.5,223,,
CHI-MIL-2026-02-03,2026-02-03,MIL,CHI,0,away,1.5,222,,
ORL-OKC-2026-02-03,2026-02-03,OKC,ORL,0,home,11.5,222.5,,
PHI-GSW-2026-02-03,2026-02-03,GSW,PHI,0,home,4.5,222.5,,
PHO-POR-2026-02-03,2026-02-03,POR,PHO,0,away,3,219,,
DEN-NYK-2026-02-04,2026-02-04,NYK,DEN,0,home,4.5,228,,
MIN-TOR-2026-02-04,2026-02-04,TOR,MIN,0,away,2.5,228.5,,
BOS-HOU-2026-02-04,2026-02-04,HOU,BOS,0,home,8.5,211,,
NOP-MIL-2026-02-04,2026-02-04,MIL,NOP,0,away,4.5,223.5,,
OKC-SAS-2026-02-04,2026-02-04,SAS,OKC,0,home,9.5,221.5,,
MEM-SAC-2026-02-04,2026-02-04,SAC,MEM,0,home,3,236,,
CLE-LAC-2026-02-04,2026-02-04,LAC,CLE,0,away,2.5,221.5,,
WAS-DET-2026-02-05,2026-02-05,DET,WAS,0,home,17,227.5,,
BRK-ORL-2026-02-05,2026-02-05,ORL,BRK,0,home,9.5,214.5,,
UTA-ATL-2026-02-05,2026-02-05,ATL,UTA,0,home,8.5,245.5,,
CHI-TOR-2026-02-05,2026-02-05,TOR,CHI,0,home,7.5,227,,
CHO-HOU-2026-02-05,2026-02-05,HOU,CHO,0,home,4.5,218.5,,
SAS-DAL-2026-02-05,2026-02-05,DAL,SAS,0,away,8,231,,
GSW-PHO-2026-02-05,2026-02-05,PHO,GSW,0,home,5.5,213.5,,
PHI-LAL-2026-02-05,2026-02-05,LAL,PHI,0,home,2.5,236.5,,
MIA-BOS-2026-02-06,2026-02-06,BOS,MIA,0,home,5.5,227.5,,
NYK-DET-2026-02-06,2026-02-06,DET,NYK,0,home,5.5,219.5,,
IND-MIL-2026-02-06,2026-02-06,MIL,IND,0,away,1.5,223,,
NOP-MIN-2026-02-06,2026-02-06,MIN,NOP,0,home,8.5,237,,
MEM-POR-2026-02-06,2026-02-06,POR,MEM,0,home,8.5,235.5,,
LAC-SAC-2026-02-06,2026-02-06,SAC,LAC,0,away,3.5,222,,
WAS-BRK-2026-02-07,2026-02-07,BRK,WAS,0,home,8,217,,
HOU-OKC-2026-02-07,2026-02-07,OKC,HOU,0,home,3.5,213.5,,
DAL-SAS-2026-02-07,2026-02-07,SAS,DAL,0,home,11,233.5,,
